	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EXO1	644.346752424	4.86889052821	0.355412299186	13.6992741652	1.02544233043e-42	3.87657414328e-40
DEPDC1	911.837820989	5.01581933341	0.370561346037	13.5357327122	9.62182520889e-42	3.5674767313e-39
NUF2	1190.42409017	4.89497317887	0.362720278584	13.495173741	1.66961106728e-41	6.07360403343e-39
RPN1	21370.1653048	2.03797037514	0.15205596778	13.4027648168	5.82519592702e-41	2.07981069394e-38
TROAP	1565.84726319	4.31752974075	0.322312197873	13.3954897433	6.42508162041e-41	2.25228315712e-38
BUB1B	1339.40339696	4.18028277767	0.31246282943	13.3784962048	8.07648970014e-41	2.78062002533e-38
RAD54L	844.719496164	4.32060519297	0.323237723217	13.3666490098	9.47125195699e-41	3.20360943387e-38
CCNB1	3864.15552424	4.10836206959	0.307863967145	13.3447317908	1.27127296761e-40	4.22588669235e-38
CDC25C	396.965880162	4.63179751379	0.3471764026	13.3413373694	1.33050987341e-40	4.30712858963e-38
NUSAP1	2746.98163371	4.1439448403	0.310622247106	13.3407857258	1.34039271461e-40	4.30712858963e-38
RCC2	14817.5861968	2.19115619482	0.164460424597	13.3233037686	1.69440186077e-40	5.35542096321e-38
GTSE1	967.582494907	4.13344939851	0.310294621285	13.3210475302	1.74639786027e-40	5.4307339913e-38
CDC25A	768.282011958	4.10986930152	0.308703831666	13.3133083555	1.93710392085e-40	5.92815295143e-38
CENPA	599.964374248	5.01542486703	0.377638007548	13.2810383669	2.98229695487e-40	8.98416957655e-38
NDC80	1279.55690078	4.4012736368	0.333037078251	13.2155664466	7.13471809635e-40	2.11626715227e-37
AURKA	1791.9598139	3.96379458717	0.302749429809	13.0926574814	3.62692347325e-39	1.05950128128e-36
C16orf59	532.791381535	4.1071120981	0.314414795098	13.0627189373	5.37723859701e-39	1.54736059926e-36
UBE2T	1191.52904646	3.47854834122	0.268269671196	12.9666105219	1.89214027776e-38	5.3647741993e-36
BLM	686.723060577	3.36913248931	0.260502623445	12.9331998456	2.92391597642e-38	8.17001449643e-36
NME1	7125.62941697	2.81464430471	0.218552628337	12.878565342	5.94300104822e-38	1.63687228871e-35
DEPDC1B	624.253514979	4.41298992058	0.343458261612	12.8486934624	8.74751766129e-38	2.3753822607e-35
CKAP2L	879.148989152	4.69937350468	0.366820293844	12.8111055564	1.42095485629e-37	3.80500133741e-35
ESPL1	1482.20532594	4.1661423796	0.32570623681	12.7911040955	1.83843348855e-37	4.8554791314e-35
BUB1	1887.00409882	3.81196461987	0.299005668948	12.748803838	3.16565263406e-37	8.24780848442e-35
IQGAP3	2234.93546137	4.20692833588	0.332951321609	12.6352654663	1.34937972028e-36	3.4688054676e-34
SPC25	458.917432986	4.27468710668	0.339294411531	12.5987548318	2.14504078487e-36	5.44162978057e-34
DIAPH3	622.76482874	4.9345109032	0.391915779552	12.5907431154	2.37427579103e-36	5.94493990273e-34
CDCA2	542.850139636	4.47340333973	0.355695545105	12.5764952676	2.84368383219e-36	7.02900311341e-34
PTTG1	2301.36770324	4.09120284949	0.326641536441	12.5250538988	5.44543458117e-36	1.32896175601e-33
KIF11	2169.27561942	3.62572480115	0.289621902482	12.5188211598	5.89034826237e-36	1.41957393123e-33
KPNA2	9549.14311121	3.37402881055	0.269656390113	12.5123265543	6.3924099253e-36	1.5215513995e-33
OIP5	311.233837589	4.48614287186	0.3590022954	12.4961398	7.83650337167e-36	1.84253396349e-33
PBK	778.843495588	4.63511962125	0.371355002308	12.4816404584	9.402917081e-36	2.18419567857e-33
POLQ	707.997869664	3.93751737777	0.317528980348	12.4004976599	2.59705614844e-35	5.96086220736e-33
SHCBP1	906.937984779	4.09584359495	0.33105798781	12.3719823891	3.70561278121e-35	8.40520169667e-33
KNL1	935.713476053	3.92736181804	0.31759211466	12.3660558205	3.98934699186e-35	8.94355930268e-33
ASPM	1635.14206157	4.49589289312	0.364628704812	12.3300574908	6.24021872037e-35	1.38288984976e-32
HMGB3	5371.81890097	3.30479462735	0.268483280217	12.3091263809	8.08940588963e-35	1.77231529036e-32
CENPU	1349.32364952	3.7076662103	0.30245927514	12.2583981218	1.51464451872e-34	3.28116250796e-32
SNRPG	3689.16991358	2.24289881175	0.183542944507	12.220021956	2.43019063592e-34	5.20600838451e-32
PRR11	1039.46273795	4.15399871791	0.340740540307	12.191090365	3.46750537659e-34	7.34653886382e-32
KIF23	1734.95930244	3.63207782563	0.299240939379	12.1376367591	6.67254485413e-34	1.39833331291e-31
FANCA	1608.38829694	3.38440731224	0.278916953955	12.1341039483	6.96684409175e-34	1.44430918375e-31
CALCOCO1	3587.69174531	-2.29855441985	0.18954725258	-12.1265509711	7.63999453239e-34	1.56701164452e-31
PIMREG	720.342924989	4.83175434432	0.399957314474	12.0806750357	1.33618237201e-33	2.71174696131e-31
SPAG5	3020.05442221	3.48089711914	0.290814004914	11.9694961739	5.13394245743e-33	1.03106677687e-30
OTX1	264.007697542	6.6080127914	0.55212591896	11.9683075264	5.20801430157e-33	1.03515995602e-30
SPC24	972.678077668	3.75114339262	0.313893238998	11.9503797042	6.46292780637e-33	1.27148212354e-30
RNASEH2A	2345.44537151	2.8053985758	0.237993066086	11.7877323988	4.51535141051e-32	8.79353284794e-30
LSM11	511.406590561	-2.5546659877	0.217197351982	-11.7619573369	6.12965747198e-32	1.1817979606e-29
CCNA2	1979.89293675	3.58998441923	0.30571069776	11.7430775093	7.664569622e-32	1.4630980427e-29
TRIP13	1674.62140803	4.26521665923	0.363688552646	11.7276626614	9.19631101824e-32	1.73828310227e-29
HMMR	1055.01750657	3.97700060918	0.339453950398	11.715876644	1.05692279897e-31	1.97839529749e-29
SAPCD2	2034.66128008	4.43656779276	0.379798854344	11.681361705	1.58732072776e-31	2.94264842607e-29
ANLN	3406.54728277	4.26853361841	0.366019036004	11.6620536052	1.99179618946e-31	3.6573171936e-29
FAM111B	879.24523427	4.64488241463	0.39847319345	11.6566998508	2.12104934403e-31	3.8579086182e-29
TSPYL2	1677.05873601	-3.13257734868	0.269177521489	-11.6375889463	2.65412725262e-31	4.78239004024e-29
PDIA3	37666.860545	1.95339086084	0.16803817459	11.6246850789	3.08729755646e-31	5.51139786006e-29
ORC6	822.340533466	3.55033460978	0.305822730778	11.6091259821	3.70382061977e-31	6.55134509625e-29
CENPK	499.399650553	3.68803300914	0.318480949252	11.5800741545	5.20010533825e-31	9.1143664474e-29
ESCO2	354.853173124	4.18779709324	0.362394825411	11.5558964963	6.89244302399e-31	1.19717388741e-28
ORC1	565.522280881	3.87234064356	0.335161006489	11.5536729171	7.07316632755e-31	1.21759506067e-28
PKD1	3266.52602048	-2.60075421213	0.225143085071	-11.5515615828	7.24911786879e-31	1.23684064168e-28
STARD9	384.554077416	-4.05832233395	0.351376383233	-11.5497868599	7.40037340434e-31	1.25157192312e-28
KIF14	715.50676345	4.17499535019	0.364181405376	11.464054146	1.99931964722e-30	3.35190285204e-28
MND1	261.446861756	3.95117860886	0.349022185421	11.3207090377	1.03630333528e-29	1.72240761243e-27
PLK1	2741.35330901	3.73477847773	0.331205049601	11.2763331424	1.7175695179e-29	2.83031968419e-27
ERCC6L	409.814656644	3.90159866703	0.348945960754	11.1810970919	5.04622645039e-29	8.24502084437e-27
ESM1	766.559095872	6.00310857715	0.537784071209	11.1626745725	6.2094889296e-29	1.00604156775e-26
KIF15	813.410668496	3.6155795934	0.326505632119	11.0735596502	1.68568876239e-28	2.7083399449e-26
AUNIP	371.085309812	3.73975695762	0.339416088301	11.0182077	3.12213662298e-28	4.97477637116e-26
POC1A	1023.25777694	3.08405065913	0.28009019731	11.0109196564	3.38530292305e-28	5.3498885538e-26
ECE2	914.205892224	3.00770380177	0.273667967122	10.9903392545	4.25324360062e-28	6.66687289594e-26
FEN1	3369.24808665	3.09289521024	0.282627794489	10.9433511868	7.15069007094e-28	1.11181697232e-25
PRC1	3263.15514194	3.1706808233	0.290279178378	10.9228668794	8.9621443411e-28	1.38232114317e-25
TXNDC12	4976.0962922	1.5079800713	0.138105751581	10.9190244	9.34946580611e-28	1.43061667255e-25
KIF18A	474.323615483	3.89541790971	0.356931414265	10.9136314542	9.92122534489e-28	1.50615137519e-25
PARPBP	531.915954813	2.95626081494	0.271202206888	10.9005780184	1.14527409744e-27	1.72506910927e-25
GPR17	26.6299118383	-6.19050697732	0.568831462795	-10.8828491077	1.39144615018e-27	2.07961874228e-25
PAFAH1B3	4091.47870934	3.23430379845	0.297319156901	10.8782220162	1.46390452789e-27	2.17108302291e-25
FAM72B	418.598140304	3.86322515367	0.356442512702	10.8382839196	2.26683229542e-27	3.33622340883e-25
EPM2A	251.387485399	-2.71628698453	0.251484637192	-10.8010056394	3.40454081396e-27	4.97269294646e-25
P4HB	70877.7602089	1.89972715063	0.175998669475	10.7939858653	3.67497188332e-27	5.32732766244e-25
TUBB3	5188.67975486	5.78156345984	0.537035151912	10.7657076809	4.99761052738e-27	7.19059186328e-25
DDIAS	595.821087979	3.3081967087	0.307459718291	10.7597727829	5.33014245564e-27	7.61223307739e-25
TUBA1C	20044.9554295	2.60944981462	0.242828689026	10.7460523923	6.18524689205e-27	8.76849706461e-25
ALYREF	4836.89882821	2.29505539285	0.214086774016	10.7202110144	8.18164614192e-27	1.15140246435e-24
STMN1	16766.0250445	3.39798666316	0.317033687423	10.7180618274	8.37396888877e-27	1.16992840707e-24
PLK4	733.882489845	2.83577525608	0.264955553219	10.7028338211	9.87123267312e-27	1.36918968301e-24
SNRPF	3930.69573493	2.48228380829	0.232110479873	10.6944064294	1.08109629629e-26	1.48882404231e-24
SMTN	6160.66162369	-3.70171820105	0.346749637701	-10.6754782084	1.32573138504e-26	1.81277312791e-24
XRCC2	400.804300836	3.32604203993	0.311949161229	10.6621284918	1.53053906625e-26	2.07808402797e-24
ZHX3	1239.71489652	-2.33778853202	0.219361586755	-10.6572375164	1.61317992326e-26	2.17497265178e-24
ULBP2	434.884570854	5.21939928805	0.490618963046	10.6383969663	1.97497863869e-26	2.64427695514e-24
FAM72C	331.090609358	4.46581031039	0.419970815881	10.6336205791	2.0788206654e-26	2.76411465027e-24
MTFR2	365.6805155	3.26336500305	0.307196631637	10.6230494314	2.32828556098e-26	3.05956740232e-24
PPP1CA	13921.0058849	2.01778665794	0.189947407804	10.6228702001	2.33276145301e-26	3.05956740232e-24
NT5DC3	710.394624316	-3.41448177921	0.322251811478	-10.5956946015	3.12015979518e-26	4.06464059805e-24
CHEK1	1237.5477198	2.75313461239	0.260576268452	10.5655615868	4.30384856489e-26	5.56900673364e-24
EBP	3733.36697151	2.47483819263	0.234510905844	10.5531901969	4.91010470099e-26	6.31112124234e-24
PDIA4	17411.6078031	2.25194496167	0.21426150113	10.5102640922	7.74762847222e-26	9.89233622148e-24
TYMS	3270.22639038	3.59400805979	0.342740354741	10.4860954074	1.00079138972e-25	1.26942486802e-23
CENPE	1296.45994435	3.20542013418	0.305955134042	10.4767653081	1.10457263506e-25	1.39190590875e-23
SUMO2	14216.8262226	1.35961831015	0.129822805766	10.4728772585	1.15090643181e-25	1.44087506528e-23
TACC3	5414.4693589	3.33229311583	0.318450589263	10.4640821156	1.26294599859e-25	1.57094186147e-23
MAD2L1	1595.32895007	3.21357739723	0.307256398711	10.4589437704	1.33333660514e-25	1.64786729148e-23
TDO2	291.050926648	6.08291235288	0.583585689602	10.4233404987	1.94016570587e-25	2.38257291779e-23
C17orf53	507.734287866	2.93925742372	0.282386571851	10.4086302845	2.26456372297e-25	2.76334104929e-23
ACTG1	217327.940577	1.66957263725	0.1606108935	10.3951394632	2.60904986339e-25	3.16367807335e-23
MCM2	4830.53988434	3.1463918444	0.302827713769	10.3900392908	2.75239701386e-25	3.3166384017e-23
ABL1	4401.97931987	-2.04889955752	0.197327943532	-10.3832205457	2.95630685683e-25	3.54022336644e-23
DNAJB11	5181.0979862	1.74854121836	0.16865856502	10.3673431477	3.49095870959e-25	4.15467184697e-23
TMEM132A	4571.9693382	3.46416606992	0.334757916175	10.3482722963	4.2610558947e-25	5.04007102147e-23
ZNF695	154.442483107	4.50606642175	0.435492718214	10.3470534254	4.31563789249e-25	5.07350601019e-23
HMGA1	20020.7832478	3.25353013723	0.315111999625	10.3249960049	5.43210664355e-25	6.34733430834e-23
FAM72A	411.18446006	3.19067537712	0.309180914143	10.3197682366	5.73614514006e-25	6.66222158436e-23
KLHDC7B	6048.39763612	7.35243577278	0.712699839723	10.3163146152	5.94619024692e-25	6.86482323117e-23
FAM72D	362.194258122	3.8980432783	0.378871804535	10.2885546816	7.93585890611e-25	9.10734283987e-23
PPIA	71506.2508487	1.72918213927	0.168213711707	10.2796741224	8.70213321638e-25	9.92764073443e-23
SNRPB	15060.7036294	2.12392514416	0.20663398703	10.2786824892	8.79212199478e-25	9.97130070937e-23
COG8	429.956758069	2.194522629	0.213888408321	10.2601288505	1.06564451041e-24	1.20149860589e-22
ZNF280D	1381.1137112	-1.6018835853	0.156291717385	-10.2493184674	1.19180898617e-24	1.33593472403e-22
TNS2	2230.78106706	-3.23521268802	0.316326698696	-10.2274411276	1.4941517736e-24	1.6651587396e-22
PCNA	8838.3981696	2.51054290191	0.245712959441	10.2173809131	1.65758953279e-24	1.83668541335e-22
SETD1B	2344.43926776	-1.72567219207	0.168962058147	-10.2133710432	1.72756367288e-24	1.90328157789e-22
RECQL4	2405.65263223	3.12798666344	0.307046368078	10.1873429835	2.25852619166e-24	2.47411278268e-22
E2F2	638.707755093	4.24687673097	0.417079762073	10.182409019	2.37605086767e-24	2.58815032366e-22
SLC52A2	5955.7672132	2.10028604535	0.206325355763	10.1794858784	2.44851563808e-24	2.6521000844e-22
SEC61A1	24238.021355	1.40148846292	0.137857772617	10.1661911136	2.8067023299e-24	3.02308496763e-22
WDR62	857.101470351	3.3928651252	0.334592843394	10.1402800215	3.66048775696e-24	3.92078910857e-22
C19orf48	4747.44882327	2.50819202012	0.247418436499	10.1374499637	3.76807373155e-24	4.01372715714e-22
TPM3	23424.8403719	1.82716289657	0.180442742311	10.1259982705	4.2363353113e-24	4.48772224186e-22
SRRM2	25707.2288622	-1.7776739624	0.175585466201	-10.1242659821	4.31201854145e-24	4.54293538137e-22
SNRPD1	4001.88150703	2.02425513156	0.200016148454	10.120458509	4.48310502477e-24	4.69751439552e-22
SRPRB	4142.94183867	1.79475986133	0.17742810581	10.1154202889	4.7198686125e-24	4.91886847833e-22
PPP1R12A	3447.82245068	-2.00369927771	0.198246521805	-10.107109368	5.13778209134e-24	5.325614985e-22
H2AFX	4832.53566092	2.63577217064	0.26153494445	10.0780879442	6.90568312879e-24	7.11987009214e-22
NDST2	120.574314541	-2.7496258742	0.273521746841	-10.0526773683	8.94047656638e-24	9.12023217989e-22
FANCI	2974.59803586	2.3611366516	0.23487239295	10.0528487914	8.92493360365e-24	9.12023217989e-22
ATP5J2	7300.32240903	2.06984423888	0.206021992926	10.0467149622	9.49809592875e-24	9.63806786876e-22
MRPL47	2192.81038532	1.67103751364	0.166433765253	10.04025542	1.01411221975e-23	1.02366929826e-21
ITPKB	2052.39391571	-2.34216616719	0.233350198837	-10.0371295112	1.04675939222e-23	1.05112088969e-21
TUBE1	491.049271809	-1.90290616952	0.190329893761	-9.99793638258	1.55605793887e-23	1.55444544359e-21
ENSG00000279473	69.6860594196	6.79036332587	0.681780068811	9.95975628579	2.2862246599e-23	2.27208306406e-21
BRIP1	622.261050366	3.20318100004	0.321646427982	9.95870223132	2.31059070918e-23	2.28452250631e-21
GGH	2508.40632415	3.6189784393	0.36375168107	9.94903564061	2.5463873898e-23	2.50481371813e-21
SVIL	6283.18358471	-3.44415275032	0.34630265902	-9.94549900386	2.63848319973e-23	2.57611264694e-21
MRPL17	3316.04585722	1.80264558169	0.181257284665	9.94523108421	2.64559286356e-23	2.57611264694e-21
CIT	1527.13824009	2.86006228974	0.288208703943	9.9235805533	3.28746783812e-23	3.18504421703e-21
CLSPN	447.748581581	4.12704754167	0.417779344845	9.87853418937	5.15818871785e-23	4.97249392401e-21
RAD51AP1	698.236063255	3.2384752579	0.32864583382	9.85399760055	6.58706757798e-23	6.31834143798e-21
EIF2AK1	10526.7247683	1.342337747	0.136249203165	9.8520777797	6.71413737966e-23	6.40834498415e-21
BRI3BP	1869.66331873	2.4815151799	0.251989772336	9.84768213762	7.01428940645e-23	6.66184727864e-21
CLCN6	837.827343932	-1.68858034053	0.171492857484	-9.84635958198	7.10717130968e-23	6.71697366915e-21
LSM12	3649.03433662	1.38056477668	0.140374350636	9.83487916722	7.96631803563e-23	7.49222496229e-21
BOLA2B	2798.75852926	2.95493526546	0.300805658702	9.823403184	8.92776432477e-23	8.3556939894e-21
LSR	15438.1055504	2.99224892997	0.304937649562	9.81265820823	9.93171637831e-23	9.25041023062e-21
CKS1B	4230.78862004	2.73668902424	0.27903041149	9.80785216072	1.04161977957e-22	9.65501411062e-21
HELLS	1238.93583846	2.46160122113	0.251091585409	9.80359902193	1.0864410347e-22	1.0022288588e-20
UBR4	8760.60122652	-1.44768243696	0.147730970012	-9.79945123787	1.13198944109e-22	1.03927411544e-20
NEIL3	176.249920924	4.78563132449	0.488773830073	9.7910956562	1.22956194252e-22	1.12350494084e-20
AC008982.1	690.838954543	8.47612337649	0.8661782476	9.78565716696	1.29749633727e-22	1.17998723502e-20
ADAM33	693.766518196	-5.7076215885	0.583590802061	-9.78017742628	1.36970222159e-22	1.23980557898e-20
STAT5B	3387.09453525	-1.51852665922	0.155492935216	-9.76588844445	1.57723451525e-22	1.42098511467e-20
STIL	858.631524295	2.86796177917	0.294601161335	9.73506610148	2.13678726917e-22	1.91615156045e-20
TMEM206	811.115867351	2.1972059979	0.22599072578	9.72254941136	2.41653961271e-22	2.15698535801e-20
GPRASP1	365.499920533	-3.91288598346	0.402651449226	-9.71779932985	2.53194320193e-22	2.24957902918e-20
MANF	5187.19321851	2.09558994359	0.215817201792	9.71002277014	2.7327606003e-22	2.41686350339e-20
MMP1	6097.75888178	6.97690834588	0.720722504353	9.68043637287	3.65154053919e-22	3.21019912455e-20
ACACB	785.532492174	-3.77435811769	0.389908456159	-9.68011351915	3.66309028735e-22	3.21019912455e-20
RMI2	1465.32091331	3.23689081158	0.334561923245	9.67501256625	3.85044342753e-22	3.35911987704e-20
CXCL10	3176.70567535	6.94119285591	0.717471013214	9.67452723256	3.86875579602e-22	3.35989242105e-20
CFL1	63001.8121797	1.67547157375	0.173394030629	9.66279846933	4.33847462892e-22	3.75093232491e-20
CCDC167	1029.50782193	2.46533038741	0.25566662465	9.64275407784	5.27532893115e-22	4.54055097288e-20
ARHGAP11A	1453.59974108	2.76957225877	0.287774412528	9.62410880952	6.32528312849e-22	5.42006483188e-20
PPIB	32374.261388	2.05698666333	0.213851379719	9.61876732354	6.6624770518e-22	5.6837414849e-20
PAQR4	1619.81886809	3.17905531544	0.330612584871	9.61565125139	6.86733847235e-22	5.83269981264e-20
PPP1R14B	9103.00450908	2.30457025342	0.240049413995	9.60039941385	7.96352229737e-22	6.73406622339e-20
MCM4	8057.92059973	2.4954680576	0.260353640719	9.58491707934	9.25319420194e-22	7.79046219273e-20
ILF2	12180.6003923	1.7370544879	0.18139166879	9.57626389069	1.00618996743e-21	8.43449677045e-20
MIS18A	1079.17394538	2.17656902458	0.227458367214	9.56908752684	1.07853326418e-21	9.00178412697e-20
CDKN3	727.512118237	3.3079866951	0.345747488887	9.56763765876	1.09376216123e-21	9.08954071922e-20
RNPC3	596.513774824	-2.44895791658	0.256838682464	-9.53500420218	1.49879498249e-21	1.24020460353e-19
BRCA2	660.826924276	2.98877442414	0.313677963585	9.52816190841	1.60092596367e-21	1.31905352904e-19
CBX7	1651.55478075	-3.01512128622	0.316650734995	-9.5219146934	1.70017179874e-21	1.39486435233e-19
EIF6	13414.2132009	1.83350248697	0.192665159514	9.5165233382	1.79069766085e-21	1.46290893649e-19
CBX3	11592.0674301	1.44871480959	0.152487733529	9.50053342693	2.08817852779e-21	1.69873763779e-19
OCIAD2	4253.63839395	2.45525088528	0.25845177371	9.4998414986	2.10210015518e-21	1.70287777277e-19
CTSV	944.235170261	5.85451840743	0.616826782473	9.49134923092	2.28062966784e-21	1.83977154795e-19
GJB2	14508.46232	5.99119179298	0.631958673429	9.48035377134	2.53422425353e-21	2.03582681701e-19
SFN	42257.4770211	4.51401901079	0.476517511892	9.47293414857	2.72091194841e-21	2.17672955873e-19
TMED9	12705.6418181	1.65529647148	0.174755657153	9.47206229803	2.7437231074e-21	2.18590832688e-19
EME1	328.865690381	3.04913608384	0.322502230334	9.45462014538	3.24196922779e-21	2.57222908279e-19
CBX8	666.113546683	2.38810763857	0.252904222445	9.44273533863	3.63172502903e-21	2.86965813769e-19
TRIM3	535.15442349	-1.95247851731	0.20689048649	-9.43725615633	3.82668647712e-21	3.01136797056e-19
MTFP1	1451.49392308	2.68528131926	0.284688326657	9.43235485201	4.00983686431e-21	3.14266889203e-19
LMNB2	7257.28503178	2.27158380236	0.241023332187	9.42474648306	4.31145825896e-21	3.36538118351e-19
SQLE	4590.26801355	3.0193669674	0.321429831495	9.39354929613	5.80117085918e-21	4.50994250665e-19
MAT2A	9649.09863647	-1.53618937972	0.163641396378	-9.3875352675	6.14206761258e-21	4.75578568556e-19
TMEM208	2600.19857471	1.90587247843	0.203152177719	9.38150159071	6.50397602365e-21	5.01586630944e-19
PNPLA7	253.810992538	-3.65492401858	0.389855700459	-9.37506881205	6.91306613088e-21	5.31011613559e-19
RABIF	949.746991952	1.56896126977	0.168040717035	9.33679228139	9.92968184237e-21	7.5969946794e-19
SLC35A2	3069.30620431	1.99233311907	0.213408334614	9.33577932968	1.00250983417e-20	7.6396796849e-19
CRTC3	2240.90522044	-1.41333854235	0.151514004386	-9.32810500305	1.07780605942e-20	8.18114205731e-19
KIF20A	2045.4249036	3.08608281161	0.331000336546	9.32350354628	1.12560706182e-20	8.51047221642e-19
PYCR1	3650.50349113	4.00783310471	0.429883191385	9.32307469802	1.13016741011e-20	8.51157330737e-19
ALDH18A1	4743.3745817	1.42616497143	0.153149119465	9.31226360564	1.25136496214e-20	9.38767177824e-19
PSMG3	2896.18255325	2.12151040972	0.228327624861	9.29151875958	1.52102218803e-20	1.13663983663e-18
ECT2	2486.45833304	2.80287893675	0.301715617436	9.28980395701	1.54572765812e-20	1.14621650956e-18
KLC3	855.606598698	5.14599010157	0.553927418245	9.29000791813	1.54276848872e-20	1.14621650956e-18
