	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C6orf223	399.00090063	6.82121160449	0.18815249274	36.2536339814	8.7096183366e-288	1.06489960842e-285
HOXC11	186.24509117	8.02847005436	0.221647439339	36.2218037722	2.7626050428e-287	3.35690618936e-285
CEMIP	2477.86072989	5.52366534166	0.152592810289	36.1987260816	6.37548226679e-287	7.69947045532e-285
ATG4B	2477.54920158	-1.23008864964	0.0339905990386	-36.1890841713	9.04040626498e-287	1.08512437394e-284
FOXD2	262.737340388	3.6093565992	0.0998164078186	36.1599528382	2.5953854617e-286	3.09637350385e-284
IL4I1	365.536549614	3.95844634867	0.109532081307	36.1396067841	5.41840986007e-286	6.42538542743e-284
CENPL	352.144322069	1.8997100491	0.052601179736	36.1153506182	1.30239098531e-285	1.5351836255e-283
HDC	792.61533103	-5.15093022775	0.142770969034	-36.0782746141	4.97066146043e-285	5.82425421717e-283
PUM1	5326.59496548	0.938520553439	0.0260312229131	36.053648212	1.20903735094e-284	1.40827812149e-282
XYLT2	4565.53796143	-2.94504742297	0.0816919965426	-36.0506236549	1.34844216729e-284	1.56141670959e-282
PIGU	1513.37418488	1.83875780673	0.0510319236111	36.0315205976	2.68578718833e-284	3.09179653815e-282
AC091959.3	166.724205189	4.0637574041	0.112891432579	35.9970399107	9.30662892832e-284	1.06512203752e-281
XPR1	2110.76355149	1.84023634659	0.0511681596788	35.964481782	3.00570324959e-283	3.42007332186e-281
DCK	1300.84007999	1.62851856135	0.0453115824605	35.9404477381	7.1367832177e-283	8.07399871497e-281
TRABD2A	787.142744249	4.63722382896	0.129040992659	35.9360520514	8.35915677577e-283	9.40285720749e-281
RXRB	1923.01497326	-1.22065868176	0.0340215656808	-35.8789684523	6.50186894752e-282	7.27211876317e-280
FAM222B	2313.59879265	1.50596375789	0.0420367392375	35.8249423055	4.51747029089e-281	5.02409054668e-279
VIL1	5419.50653252	4.88922156363	0.136509406515	35.816004834	6.22358276736e-281	6.88265318964e-279
TFAP2A	763.218491308	4.2180009351	0.117923803229	35.7688678587	3.367675521e-280	3.70350238162e-278
FAM81A	266.268895686	3.61011969755	0.100976156675	35.7521994937	6.11507945474e-280	6.68751883703e-278
TRIM10	71.5280297841	5.1324046062	0.143804065929	35.6902607241	5.59813190081e-279	6.08835505345e-277
SETD4	608.940628641	-1.45737763977	0.0408445340916	-35.681093497	7.76656625975e-279	8.40026685841e-277
ZNF367	517.501622712	2.52079921177	0.0706787350582	35.6655960198	1.35056584162e-278	1.45278079739e-276
ACAD11	913.280944003	-2.28888887624	0.0643216439463	-35.5850493833	2.38618500945e-277	2.5528289082e-275
ADAM12	720.875696914	4.5047631658	0.126795445144	35.5277996042	1.82999967358e-276	1.94721857159e-274
GPA33	1262.47057949	6.7882087719	0.19108692348	35.5241931174	2.0803604748e-276	2.20171483583e-274
RB1	3359.32369645	1.75438641119	0.0493925721666	35.5192356712	2.48128733277e-276	2.61198615751e-274
LIN54	841.475012273	1.43165538476	0.0403248083435	35.5030921057	4.40397788556e-276	4.61129280198e-274
ATF4	14102.750718	-1.44687802205	0.0407597532372	-35.4977129922	5.33143363297e-276	5.55287148492e-274
WNT2	226.965503399	5.75840324435	0.162242394316	35.4925928494	6.39492335074e-276	6.62547716628e-274
NRBP2	2572.07650748	-2.14490801213	0.0605309718974	-35.4348847357	4.95843164754e-275	5.11029984198e-273
TRIP13	741.931273897	3.26946439071	0.0922841679985	35.428226332	6.27889943977e-275	6.43750705582e-273
CLK4	1143.38289158	-1.74937835821	0.0493879731713	-35.4211409354	8.0719278676e-275	8.23294819035e-273
SLC39A5	839.802961684	5.83264940698	0.164704917056	35.4127218012	1.0878730816e-274	1.10385472223e-272
APOC4-APOC2	330.423338946	5.33967438776	0.151053994783	35.3494417374	1.02259364704e-273	1.03229517651e-271
TMEM262	122.522679907	-2.04678777307	0.0579111889505	-35.3435633107	1.25896513077e-273	1.26442492853e-271
LRRC58	3045.22985431	1.38611238664	0.0392444414439	35.3199672525	2.89981581887e-273	2.89760783728e-271
LEF1	628.886092444	3.15278590634	0.0893610773739	35.2814222814	1.13180822314e-272	1.12523458952e-270
TMEM55B	1441.2649576	-1.10932614045	0.0314436964541	-35.2797624181	1.20012351559e-272	1.187157357e-270
CTHRC1	1303.87765844	3.9132324173	0.111033602345	35.2436770008	4.28825577737e-272	4.22071574888e-270
HYI	1183.18830333	-1.92049899888	0.0544944627141	-35.2420943933	4.53443532572e-272	4.44081389984e-270
CSAD	867.3028899	-2.46065488623	0.0698274074666	-35.23909845	5.03978925423e-272	4.9112995777e-270
MAD2L1	1077.38330559	3.09743616477	0.0879309741064	35.2257688061	8.06374257178e-272	7.81944692244e-270
CCL18	1205.00019862	6.22929887248	0.17687693501	35.2182655818	1.05051873431e-271	1.01369908259e-269
MEST	2023.92751663	3.13592533122	0.0891036242928	35.1941389153	2.45807019848e-271	2.36034691986e-269
PLA2G7	457.063780633	4.14995314126	0.118001972513	35.1685065333	6.0610622958e-271	5.79184520839e-269
CHEK1	758.19325197	2.21216426132	0.0629609474882	35.1354982663	1.93584547522e-270	1.84092358356e-268
ALKAL2	144.075528335	-4.79567005307	0.136679790589	-35.0868993317	1.0679146671e-269	1.0106682799e-267
TRIM29	3629.30503171	6.03511357162	0.172016380139	35.0845283846	1.16062850815e-269	1.09315656378e-267
ZWILCH	945.77956325	1.86621007866	0.0532267271372	35.0615222659	2.60259948626e-269	2.4396271851e-267
ZNF460	346.947368574	2.64671866494	0.0755405535246	35.0370568053	6.13926273852e-269	5.72755388663e-267
UBE2T	696.960492398	3.05376717922	0.0871912511432	35.023779785	9.77846609581e-269	9.07967476868e-267
TNFSF11	85.75253837	5.25411200212	0.150070625795	35.0109288495	1.53413958482e-268	1.41781867264e-266
WNT7B	296.328563731	7.25088799371	0.207214655087	34.9921582074	2.96093928952e-268	2.72364906141e-266
PRSS53	163.232839133	-2.76800249145	0.0792077236126	-34.9461184491	1.48320689955e-267	1.35799664268e-265
HSF4	734.669683781	-2.76010537863	0.0790168156507	-34.9306075663	2.55122758119e-267	2.32504235814e-265
STIL	987.260497258	3.02295289043	0.0865649253013	34.9212210363	3.54194534217e-267	3.21305041754e-265
MB21D1	571.303155165	2.38007093863	0.0682077510264	34.8944350578	9.02936929549e-267	8.15335479733e-265
RNFT2	275.214795814	3.12938191591	0.089688617197	34.8916285445	9.95913855469e-267	8.95185581959e-265
CRYBG2	650.412904554	4.77426131044	0.136936759515	34.8647165842	2.5480180332e-266	2.2798970447e-264
MCM2	2147.67595352	2.62298419739	0.0752429087769	34.8602179265	2.98106002284e-266	2.65530165383e-264
HNRNPDL	9326.38407764	-1.21745895365	0.0349306271102	-34.8536242938	3.75204692694e-266	3.32698395301e-264
ARGLU1	4310.95081359	-1.76200569425	0.0505548624416	-34.8533377236	3.78974114252e-266	3.3453387619e-264
LAMP3	642.617964523	4.2699918724	0.122558668188	34.8403906106	5.9526407135e-266	5.23114876988e-264
UBD	5589.21360396	5.58441044392	0.160311833518	34.8346739063	7.26562727487e-266	6.3566165736e-264
AC126755.2	1569.03531092	-2.26802297734	0.0651373487998	-34.8190864248	1.25092055991e-265	1.08957394787e-263
HOXC10	480.970594551	7.74675355381	0.222820418316	34.7668028468	7.72513730774e-265	6.69908933492e-263
BRICD5	147.282518589	-2.39491274595	0.068916197785	-34.7510864342	1.33460027455e-264	1.1522634388e-262
INO80E	2481.255662	-1.60775469188	0.046287973701	-34.7337453627	2.43903106681e-264	2.0966081463e-262
PPP1R3E	617.955526405	-1.91728080509	0.0552146180438	-34.7241522809	3.40428275143e-264	2.91362199834e-262
DCLRE1B	468.597727009	1.60405119796	0.0462135195853	34.7095657797	5.65110579077e-264	4.81567175287e-262
EXO1	391.956589903	3.69468288231	0.106452414814	34.7073656222	6.0999380613e-264	5.17574485934e-262
ENSG00000155640	396.324804091	1.99501834204	0.0575519838679	34.6646320068	2.68903295056e-263	2.27182891123e-261
STAG3L5P-PVRIG2P-PILRB	1818.36415471	-2.44775277432	0.07062940415	-34.6562852084	3.59206019397e-263	3.02178226146e-261
WDHD1	524.079554668	2.25645730889	0.0651155916529	34.6531030681	4.01121295206e-263	3.36003093452e-261
CLK1	4380.19205018	-1.92466190311	0.0555873737122	-34.6240841144	1.09693584997e-262	9.1496534774e-261
KDM1B	1377.10369243	1.93229813215	0.0558153856284	34.6194532278	1.28786231309e-262	1.06968648241e-260
TTYH3	7878.7495241	2.42709457083	0.0701694012545	34.5890734058	3.68817421198e-262	3.05049199004e-260
MOGAT3	176.465841423	8.29615758496	0.240123956323	34.5494789941	1.45127148547e-261	1.19532548918e-259
CYP2B6	553.168057093	8.0964319709	0.234589023087	34.5132601021	5.07423168537e-261	4.1619271136e-259
POFUT2	1353.18063639	-1.32263290783	0.0383887198708	-34.4536861943	3.96549223166e-260	3.23903380001e-258
TNS4	4930.11464025	6.55340291677	0.190368248403	34.4248737473	1.07053662347e-259	8.70806340207e-258
WDR45	2274.22573026	-1.31510794098	0.0382112295847	-34.4167920078	1.4142150479e-259	1.1456305851e-257
MCM4	3899.66897481	2.51238229469	0.0730947287798	34.3715933642	6.70234471221e-259	5.40719900245e-257
B3GAT1	1580.17152513	-5.74381180113	0.167268018121	-34.3389720621	2.05758777079e-258	1.65320878645e-256
ANLN	2225.00300277	3.46474279736	0.100939379544	34.324986076	3.32712170874e-258	2.66237361124e-256
ETV4	1461.73085958	4.16546711822	0.121414586583	34.3077980615	6.00407403681e-258	4.78502823541e-256
CYB5R1	2506.94102101	-2.02273103822	0.0591028530965	-34.2239152976	1.06612083594e-256	8.46233413528e-255
GABARAPL1	3379.924456	-2.57702397146	0.075315853443	-34.2162221319	1.3875113751e-256	1.09691411321e-254
RNF112	100.191603144	-3.72086969743	0.108768237672	-34.2091568006	1.76728047665e-256	1.39155664731e-254
SAT2	1505.9145005	-1.72552106538	0.0504621854287	-34.1943388049	2.93490703665e-256	2.30173884528e-254
RAC1	18386.2292886	1.3779522115	0.0403067592704	34.186628656	3.8210093648e-256	2.98478449786e-254
NEIL1	896.909189332	-2.63379718422	0.0770443695941	-34.1854596007	3.97694578558e-256	3.09431532764e-254
AASS	623.858532676	-3.1874965703	0.0932728012986	-34.1739127154	5.90335186724e-256	4.57509769711e-254
PPT2-EGFL8	226.650118169	-2.03339664658	0.0595474157467	-34.1475212833	1.45536495873e-255	1.12348467501e-253
TRIM14	2493.11113201	1.92321674549	0.0563683393349	34.1187405587	3.89025493732e-255	2.99139329848e-253
ZNF724	105.794836427	3.93173960143	0.11525218434	34.1142306669	4.53791798845e-255	3.47583329193e-253
S100A10	17255.1530834	2.68135279524	0.0786383164353	34.0972812845	8.09329489814e-255	6.17505852984e-253
RCC2	6620.89675916	1.69352648813	0.0496818897374	34.0874008031	1.13381595696e-254	8.61743903967e-253
BRCA2	695.178096017	2.9839224392	0.0875510141232	34.082100237	1.35854274491e-254	1.02857361283e-252
RAB8A	2695.24614302	1.17366691079	0.0344404645202	34.0781382348	1.55512227782e-254	1.17289586356e-252
ENSG00000282558	127.546291081	8.05048031064	0.236342687658	34.0627433427	2.62876989552e-254	1.97508913715e-252
SI	1305.33857433	9.7885860508	0.287618418289	34.0332378887	7.18490669138e-254	5.3777524038e-252
PARPBP	439.505546109	2.81059501594	0.0825852155568	34.0326654958	7.32636542302e-254	5.46285997546e-252
AKAP17A	2533.63222496	-1.59104046128	0.0467646100369	-34.0223185872	1.04214110769e-253	7.74133875655e-252
MMP7	3675.64126798	7.05705758605	0.207901953799	33.9441619336	1.48736261161e-252	1.10070424848e-250
ARHGAP11A	1368.77665923	2.92196201375	0.0861649726081	33.9112510027	4.54744368711e-252	3.35267524273e-250
NPIPA1	2912.48051712	-2.13094599568	0.0628996998837	-33.8784763618	1.38242252378e-251	1.01540997689e-249
KIF11	1569.56106101	3.13298155922	0.0924860325022	33.8751860628	1.54558004784e-251	1.13103134728e-249
ZNF692	1180.63998938	-1.79085653208	0.0528989325155	-33.8543038	3.13675035309e-251	2.28692335928e-249
PMM1	1490.63530809	-2.27854580652	0.0674005881516	-33.8060226032	1.6086377477e-250	1.16848834182e-248
ING5	1120.12498611	-1.55880397204	0.0461356971739	-33.7873721982	3.0230331254e-250	2.18780908358e-248
RBL1	743.029347859	1.89344559935	0.0560615031503	33.7744350928	4.68174118323e-250	3.37582693011e-248
AC034102.2	165.288306117	7.64290695861	0.226639798783	33.7227044837	2.68706416877e-249	1.93046927599e-247
ITGA10	303.397308394	-3.38112363518	0.100374716691	-33.6850129856	9.58226975845e-249	6.85916291619e-247
TRIM41	1561.27743594	-1.32730154752	0.0394136429496	-33.6761955554	1.28990311329e-248	9.19990680619e-247
GJB2	2027.46144365	4.03250493148	0.119804564127	33.6590259383	2.30052227762e-248	1.63486574133e-246
CDH3	1724.54609251	4.05767600006	0.120584057084	33.6501864191	3.09840946517e-248	2.19396368064e-246
UBXN6	3314.08267292	-1.29733807206	0.0385883289117	-33.6199599373	8.57161283568e-248	6.04774905629e-246
