	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MYL1	7.64288571528	-7.19981159049	0.169712410215	-42.4236010871	0.0	0.0
EPB41L2	3414.16918871	-2.05271984176	0.0530017289229	-38.7292996565	0.0	0.0
RASGRP4	320.487575142	-3.41563261458	0.067509505375	-50.5948398764	0.0	0.0
NDC1	1548.77280119	1.77422239777	0.0426356496377	41.6135889296	0.0	0.0
CNRIP1	505.189908433	-2.35208275299	0.0559216355902	-42.0603354706	0.0	0.0
PALD1	1118.48553634	-2.39911276379	0.0600058892419	-39.9812884052	0.0	0.0
PODXL	5815.26860105	-2.53737488895	0.0595553069035	-42.6053532569	0.0	0.0
DLG4	768.597907721	-1.95039080748	0.0513188308918	-38.0053632086	0.0	0.0
ITGAX	4275.81897875	-3.02145992524	0.0705136014583	-42.8493207374	0.0	0.0
UACA	2621.9575653	-1.80985848079	0.046335286544	-39.0600472293	0.0	0.0
PRKCE	1318.46512875	-2.6923432005	0.0471196180887	-57.1384767047	0.0	0.0
BCL6	6251.84445688	-2.14545626025	0.0465105154664	-46.1284128705	0.0	0.0
RMI2	717.936019579	3.26479165012	0.0663076007439	49.2370650346	0.0	0.0
ADAMTS9	1423.61603977	-3.03833091956	0.0780361877954	-38.9348968139	0.0	0.0
SORBS3	4400.19006729	-1.59147243444	0.0420898596403	-37.8113029608	0.0	0.0
SGIP1	401.816966066	-2.83703089219	0.0657675849961	-43.1372216626	0.0	0.0
HOXA5	380.287765324	-2.56172098492	0.0610868742166	-41.9357025183	0.0	0.0
FADS3	1887.58069909	-2.39831578349	0.0578526004024	-41.4556263125	0.0	0.0
LILRB3	744.058486515	-2.98637299602	0.0693575825304	-43.0576281218	0.0	0.0
PPP1R15A	6601.24484672	-2.21006768571	0.0581543073909	-38.0035079923	0.0	0.0
HMGA2	869.932547668	6.67453378671	0.159616034332	41.8161860408	0.0	0.0
GPT2	2055.36414388	2.92608239179	0.0752934172179	38.8623932863	0.0	0.0
NECTIN1	9135.8800436	4.35290626878	0.10214195484	42.6162420289	0.0	0.0
PRPS2	2247.4206848	1.67387351541	0.0426060397138	39.287235487	0.0	0.0
MSH2	1622.89686111	1.86797419043	0.0447332500496	41.7580700789	0.0	0.0
ZZEF1	2742.05987275	-1.38673073808	0.0362470951774	-38.2577067567	0.0	0.0
S100A2	12269.9822866	6.68198635016	0.152290515032	43.876575956	0.0	0.0
NOVA2	463.246868366	-3.58057153505	0.0638925352477	-56.0405299488	0.0	0.0
FGFR4	1906.47347068	-3.73853558363	0.0895853403842	-41.73155527	0.0	0.0
DDX5	32115.0737108	-1.29114568299	0.0276841899779	-46.6383767785	0.0	0.0
HSPB2	169.962422451	-2.72561880454	0.0668266215458	-40.7864222595	0.0	0.0
CLK1	4768.70437647	-2.27062645484	0.0481481900613	-47.1591237791	0.0	0.0
CKMT1B	964.93485068	4.36178451098	0.114308682183	38.1579459028	0.0	0.0
AKR1B15	257.760905535	7.33956117968	0.193891541451	37.8539523939	0.0	0.0
DDR1	14261.8205862	1.98701624866	0.0491798235912	40.4030780015	0.0	0.0
RASIP1	1237.12257919	-3.1310290533	0.0713004318106	-43.9131850088	0.0	0.0
YWHAZ	47008.8308971	1.54729126482	0.0359554824336	43.0335281323	0.0	0.0
MFAP4	10641.3399946	-3.56607684764	0.0918697630454	-38.816654462	0.0	0.0
GATA1	26.4485121182	-4.22172010793	0.0827202585396	-51.036108717	0.0	0.0
SERPINB5	3493.04082843	7.83152846303	0.16617038615	47.1295075162	0.0	0.0
SEPT4	806.589749101	-2.90445022478	0.0573401634364	-50.6529812737	0.0	0.0
PAICS	5496.64543218	2.09089384855	0.0499559817532	41.8547244029	0.0	0.0
ABTB1	1940.34866764	-1.85532946236	0.0462737925173	-40.0946056381	0.0	0.0
NPR1	1283.43345303	-3.45915940644	0.0815731345993	-42.4056207161	0.0	0.0
BARX1	468.668140123	7.74898750919	0.189537925705	40.8835724058	0.0	0.0
ARHGAP6	595.132185029	-4.04618238766	0.0724751715964	-55.8285313237	0.0	0.0
TBX4	1030.93941155	-3.5248475308	0.0852384431113	-41.3527910897	0.0	0.0
TNFAIP8L3	353.008764819	-2.59059498311	0.0638093291567	-40.5990004495	0.0	0.0
OVOL1	462.153420334	3.87312540764	0.0972555167729	39.8242232026	0.0	0.0
GNG4	493.436286462	5.95767315886	0.14271862796	41.7441874548	0.0	0.0
NIPSNAP1	3378.46340712	2.01045614463	0.0447701760105	44.9061478819	0.0	0.0
CNTNAP2	942.670875042	5.99452113597	0.156896781274	38.2067821106	0.0	0.0
MYCT1	530.116483742	-2.55676310768	0.0612436259957	-41.7474156062	0.0	0.0
CLCN6	1245.03297164	-1.90473517227	0.0405985749502	-46.9163061661	0.0	0.0
LRRC32	4339.84569732	-3.57261441874	0.0632392975219	-56.4935816611	0.0	0.0
MEIS1	1829.91186973	-2.89123105541	0.0625634142986	-46.2128080416	0.0	0.0
CXADR	2667.89329666	2.29960125927	0.060958949449	37.7237678808	0.0	0.0
CENPE	567.742390924	2.62163186555	0.068635919248	38.1962082577	0.0	0.0
XDH	575.417774293	5.09122440738	0.108469374116	46.9369759794	0.0	0.0
ROBO4	2183.0555404	-3.34820344295	0.0641890038908	-52.1616357942	0.0	0.0
SYT12	673.068675177	5.87325005808	0.137334809769	42.7659241525	0.0	0.0
TCAP	93.1318135451	-3.14408009368	0.0833451072833	-37.7236312504	0.0	0.0
CASKIN2	2714.47755233	-2.34507866787	0.044243504109	-53.0039090505	0.0	0.0
ADAMTS10	593.280189481	-2.85577504922	0.0713619615336	-40.0181691737	0.0	0.0
ANKEF1	563.478044854	2.074250077	0.0519851422464	39.9008252621	0.0	0.0
EML3	2542.62358383	-1.27423980472	0.0325034810165	-39.2031796247	0.0	0.0
TBX2	4370.41450284	-4.08080714437	0.0676069795377	-60.36073749	0.0	0.0
SLC12A4	3079.14282136	-1.82421823858	0.042395195748	-43.0288905711	0.0	0.0
SMAD6	1615.80715201	-3.85681735486	0.0709596849991	-54.3522333126	0.0	0.0
MYZAP	691.359955767	-3.80199622656	0.0873495878771	-43.5262068083	0.0	0.0
MMP13	1761.01254824	7.47510901475	0.183927556057	40.6415937612	0.0	0.0
NEK2	678.019871213	4.25953166253	0.0789696458877	53.9388471944	0.0	0.0
AFAP1L1	924.966485637	-2.29306733487	0.054573691513	-42.017816118	0.0	0.0
CDKN3	441.130152428	3.41061820637	0.0792471225126	43.0377545358	0.0	0.0
SLC6A4	1489.71594632	-5.69019174217	0.148411672587	-38.3405943953	0.0	0.0
MMP25	610.067854425	-3.78956823909	0.0754990992301	-50.1935556548	0.0	0.0
RNF112	103.039935222	-3.22894150476	0.0735080853481	-43.9263448295	0.0	0.0
LTBP4	10629.2900449	-2.81250204197	0.0682138953463	-41.2306323761	0.0	0.0
MCM2	3506.40800548	3.23848126271	0.0715092226167	45.2876026924	0.0	0.0
NBEAL2	5958.01350244	-2.07486325786	0.0525145033662	-39.5102900124	0.0	0.0
ASPM	995.217455324	3.22617613651	0.0763746345536	42.2414608641	0.0	0.0
MAN2C1	4500.62894926	-2.03119313461	0.0447128796406	-45.4274730444	0.0	0.0
IRF6	6298.05887278	3.14123212717	0.0777458569401	40.4038523826	0.0	0.0
VENTX	130.812869234	-3.00745111562	0.0801525224626	-37.5216028544	0.0	0.0
MARVELD3	743.313339491	2.32895184166	0.0528096800793	44.1008511728	0.0	0.0
CCT3	12430.2538478	1.53261106921	0.036258986017	42.2684481164	0.0	0.0
LCAT	568.765273914	-3.11789775575	0.0620975691757	-50.2096587215	0.0	0.0
CHRNA5	213.174795314	3.55179742409	0.0922244511454	38.512535233	0.0	0.0
CENPU	746.26384111	2.72495301724	0.0671957766949	40.5524446813	0.0	0.0
MMP11	5210.74878006	6.21524540312	0.112093444086	55.4470018635	0.0	0.0
CTSV	793.600692552	4.37651027187	0.112955263206	38.7455187803	0.0	0.0
KIF18A	352.836730593	2.52530096758	0.0606442943205	41.6411963545	0.0	0.0
FLCN	2084.6160854	-1.69514133768	0.0360380900622	-47.0374910199	0.0	0.0
TK1	3007.52752286	2.88758708578	0.0711509103381	40.5839794889	0.0	0.0
LHFPL6	2062.23952438	-2.49767774299	0.0520504975602	-47.9856650766	0.0	0.0
PTTG1	1159.87348771	2.80438516043	0.0661900134705	42.3687050869	0.0	0.0
VIPR1	4338.43025542	-4.9940098027	0.0825821805896	-60.4732130714	0.0	0.0
FZD4	2767.15760002	-2.96590098186	0.0660717442102	-44.889097712	0.0	0.0
PARP1	7964.67896794	1.44208350796	0.035854479505	40.2204557943	0.0	0.0
CA4	684.692572527	-5.37689233732	0.134078451478	-40.1025838085	0.0	0.0
CDC20	1736.91220832	3.83997316964	0.0805501793834	47.671814005	0.0	0.0
GJB3	982.501181446	5.13893779154	0.123931097896	41.4660878405	0.0	0.0
TGFBR3	2065.6730259	-3.04694868763	0.0762751253913	-39.9468197791	0.0	0.0
LRCH1	1166.43012152	-1.43967970761	0.0370570183251	-38.8503925216	0.0	0.0
FEN1	1602.9328886	2.21527564554	0.0538951807624	41.1034087688	0.0	0.0
DEFA1	604.545439048	-8.72149236756	0.145385523018	-59.9887264322	0.0	0.0
HS6ST2	1198.44424628	5.27363024413	0.0972211357131	54.2436601409	0.0	0.0
BCL6B	937.762661809	-2.65666905664	0.0613151291577	-43.3281164556	0.0	0.0
HOXC13	129.292986038	8.41761084369	0.206954898486	40.6736487286	0.0	0.0
TMEM182	292.18059514	2.44088019647	0.0472351486689	51.6750823328	0.0	0.0
LSR	8076.9897999	2.40466233148	0.0525747822397	45.7379418239	0.0	0.0
TMEM204	1544.96282761	-2.93927239542	0.0565250557926	-51.9994603137	0.0	0.0
FAM83B	436.9295148	6.38219339174	0.156998727592	40.6512427816	0.0	0.0
ARHGEF17	3611.47636013	-2.11884235668	0.0519962139989	-40.7499353073	0.0	0.0
GCNT3	1057.84715095	5.46015700904	0.143522243138	38.0439776419	0.0	0.0
PGLYRP1	33.5528344643	-6.10064160249	0.126405446831	-48.2624899119	0.0	0.0
TMPRSS4	6122.53070955	5.53706414878	0.115396253185	47.9830496741	0.0	0.0
IZUMO1	47.3621592306	-4.48123746262	0.10480174373	-42.7591879976	0.0	0.0
KIF4A	913.812135023	3.79582765173	0.0774241163859	49.0264252137	0.0	0.0
ANLN	2074.66623976	3.75611152581	0.078705260307	47.7237672699	0.0	0.0
ZYG11A	98.6167475657	4.64392040295	0.121395089692	38.2545983922	0.0	0.0
CCNB2	1088.7401087	3.34088607868	0.0737316360798	45.3114328707	0.0	0.0
OIP5	193.020253084	3.59484599235	0.0833684383807	43.1199871579	0.0	0.0
RHOJ	777.691167166	-2.63934260909	0.0578143157872	-45.6520599294	0.0	0.0
ITGA8	1501.55757935	-3.36448285312	0.0852913561689	-39.4469381687	0.0	0.0
TWF1	5025.83832033	1.56900847231	0.0394026563928	39.8198653579	0.0	0.0
CDC45	683.795736699	3.45597043766	0.0884168967882	39.0872170727	0.0	0.0
PGS1	2023.77164874	-1.43810694225	0.0351600072546	-40.9017817272	0.0	0.0
IGF2BP3	978.314583356	5.40872885469	0.120337058165	44.9464939329	0.0	0.0
MAP3K12	946.177835863	-2.49847523009	0.0477331363979	-52.3425741243	0.0	0.0
CSRNP1	3336.59969437	-2.50866806666	0.0648870198863	-38.6620940684	0.0	0.0
BARX2	428.075227802	5.20515555732	0.129033270809	40.3396389527	0.0	0.0
PLK4	386.372873424	2.29190199854	0.0610656699983	37.5317588198	0.0	0.0
RPGR	665.112345057	-2.29631180454	0.0439190300049	-52.2851211486	0.0	0.0
TTK	617.702102348	3.79449205611	0.0831548854124	45.631619084	0.0	0.0
MPO	203.201000999	-5.48867374523	0.0997070934459	-55.0479765836	0.0	0.0
PLPP3	4110.6168531	-1.89404712568	0.0458777209508	-41.2846821165	0.0	0.0
PTX3	1348.582398	-5.50495339323	0.118885356448	-46.3047221095	0.0	0.0
ERICH4	8.08313120127	-4.61112197557	0.0861307179166	-53.5363234757	0.0	0.0
KANK3	785.56690845	-4.37957999745	0.0708355929276	-61.8273923665	0.0	0.0
NR2F2	2920.86034288	-1.93510081227	0.0511774489117	-37.8115918909	0.0	0.0
LOC400499	196.69616369	-3.32696335493	0.0827407965253	-40.2094673323	0.0	0.0
AKAP17A	2722.44522882	-1.69826702019	0.0451809249406	-37.5881419519	0.0	0.0
GYPC	1399.27525815	-2.37896701345	0.0621842457493	-38.2567479075	0.0	0.0
MYL3	38.7096716002	-3.55866342012	0.0801269015232	-44.4128420353	0.0	0.0
SORBS1	2046.45456403	-3.19509088136	0.0705489173799	-45.2890136379	0.0	0.0
RBM44	44.1925537408	-2.86435368064	0.066123901624	-43.317977468	0.0	0.0
LY6G5B	577.018328286	-2.71271481776	0.0651803223988	-41.6186161395	0.0	0.0
PPP1R14A	859.83710289	-3.71477789672	0.0761246828459	-48.7985993221	0.0	0.0
GORASP1	2035.6331946	-1.13345355063	0.0263390162697	-43.0332529896	0.0	0.0
HOXA10	283.938904422	4.97127591323	0.12747118032	38.9992145735	0.0	0.0
C9orf153	3.52257022986	-1.80609801306	0.0472056851997	-38.2601800063	0.0	0.0
STAB1	5684.06802587	-2.71462188647	0.0630150529424	-43.0789432004	0.0	0.0
SRSF5	9757.28494743	-1.8096181225	0.0366595980861	-49.362737645	0.0	0.0
FAM83H	5506.80092173	2.13217929454	0.0542281882388	39.318652601	0.0	0.0
GTSE1	544.487257265	2.88234274205	0.0745466018635	38.664978282	0.0	0.0
MND1	138.660807535	2.89494337769	0.0747066041266	38.7508361748	0.0	0.0
YPEL4	138.446548565	-2.91382912329	0.0674849398849	-43.177472311	0.0	0.0
PLEK2	733.527390108	4.04628336775	0.0866346051671	46.7051631383	0.0	0.0
SKA3	326.862904162	3.52780830906	0.079078590724	44.6114210782	0.0	0.0
MKNK1	1985.77856419	-1.40369433915	0.0318911001209	-44.0152372864	0.0	0.0
PODXL2	1541.0957006	3.67078441626	0.0859668958632	42.6999763037	0.0	0.0
HSPA12B	676.722128119	-3.43019504128	0.0615442953058	-55.7353857776	0.0	0.0
LDB3	166.158940265	-3.74764445901	0.0814896453263	-45.98921058	0.0	0.0
CRISPLD2	4896.99684027	-2.57083854363	0.0669264554323	-38.4128895969	0.0	0.0
PITX1	1779.02673335	6.21145529112	0.134774671953	46.0877047676	0.0	0.0
IL18R1	875.213144423	-3.96259712156	0.0671591613227	-59.0030763267	0.0	0.0
MEF2A	3074.70497927	-1.23752620788	0.0304937551725	-40.5829390601	0.0	0.0
MRPL3	4295.30187757	1.67023448006	0.0419131806162	39.8498623941	0.0	0.0
FANCF	704.511323887	1.66187048848	0.0393851133801	42.1953968354	0.0	0.0
CMTM5	24.8241473086	-4.50241132739	0.114628148213	-39.27840934	0.0	0.0
ENSG00000279473	33.2413623243	7.11071962531	0.15952311887	44.5748533232	0.0	0.0
PROK2	131.70057365	-5.40856861213	0.118380527434	-45.6879921841	0.0	0.0
GALNT7	2472.10193956	2.05346611757	0.0508944014524	40.3475836038	0.0	0.0
DENR	2907.93047557	1.28597718564	0.0294991878339	43.5936471499	0.0	0.0
HBA2	11078.5303452	-5.46692634693	0.125377801005	-43.6036228352	0.0	0.0
DSG2	9171.02046251	3.67249926331	0.0647017766546	56.760408341	0.0	0.0
GALNT14	890.081834114	3.86346440898	0.0983298348739	39.2908664388	0.0	0.0
NPIPB5	5622.58233939	-2.50195886817	0.0581950615687	-42.9926320331	0.0	0.0
AKR1B10	8560.76871672	9.21931155724	0.195528171621	47.1508094246	0.0	0.0
ITGA10	770.916200574	-4.55976507781	0.0859538680496	-53.0489805901	0.0	0.0
CDH1	15289.5417728	2.45413933374	0.0527441095519	46.5291641966	0.0	0.0
DEFA1B	662.964509134	-9.01099658024	0.174301659636	-51.6977095861	0.0	0.0
IL36RN	293.3317886	7.94704718007	0.194039319257	40.9558599282	0.0	0.0
TNS4	2692.74546196	5.46256538052	0.13040765668	41.8883792532	0.0	0.0
FLT4	1403.75813966	-2.6842846267	0.0632474033264	-42.4410250149	0.0	0.0
ZP3	373.4617046	2.94837130708	0.0749746073622	39.3249316109	0.0	0.0
SOX2	3515.50241618	5.69216368749	0.147740828875	38.5280340638	0.0	0.0
SNRPE	2297.88129043	1.4690484391	0.0389186737852	37.7466212547	0.0	0.0
ST6GALNAC6	3091.86412227	-1.68121688324	0.0417196395196	-40.2979724322	0.0	0.0
DEFA3	382.704360832	-8.75931844057	0.207914375251	-42.1294507896	0.0	0.0
C11orf96	4135.99164389	-3.86346410572	0.087918934687	-43.9434817935	0.0	0.0
AL136531.2	33.8346095064	-3.62722103067	0.0899173126083	-40.3395177798	0.0	0.0
RNF146	1396.53298414	-1.20223204939	0.0309049334601	-38.9009751773	0.0	0.0
CDC6	1101.05358058	3.05752288134	0.0757585491045	40.3587834968	0.0	0.0
FAM107A	2848.360934	-4.84144466613	0.103337975567	-46.8505855623	0.0	0.0
RBM6	4400.70956197	-2.00926476544	0.0451006732187	-44.5506601574	0.0	0.0
SPTBN1	22109.8169599	-1.84685249713	0.0412531624176	-44.7687495671	0.0	0.0
MIS18A	510.193242292	2.05942350215	0.0464556312642	44.3309765922	0.0	0.0
GRHL3	545.620705726	6.19378719065	0.129068326902	47.9884363523	0.0	0.0
NXT2	976.932849408	1.94396963113	0.0512692558528	37.9168684779	0.0	0.0
GPR4	848.825925314	-3.48573031513	0.0578750243871	-60.2285761785	0.0	0.0
LIN9	384.961757424	1.95630348517	0.0476098355217	41.0903222777	0.0	0.0
ARHGEF15	989.918751124	-3.31888424076	0.0658951443595	-50.3661426501	0.0	0.0
LAPTM4B	11108.8704265	2.3439426522	0.0551400218193	42.5089177492	0.0	0.0
TOP2A	5353.37921482	3.91446828885	0.078206772946	50.0528041421	0.0	0.0
MICAL1	3224.47709232	-2.31471516473	0.0557230709756	-41.5396194826	0.0	0.0
ZBTB47	733.09585565	-1.83052858653	0.042051915272	-43.5302072375	0.0	0.0
ESRP1	4505.95703522	2.2775431676	0.0457680376731	49.7627445571	0.0	0.0
NIPAL1	260.231338308	2.9629113979	0.0781301674671	37.9227575462	0.0	0.0
FXYD1	336.39179484	-3.50882450633	0.0918883491577	-38.1857388721	0.0	0.0
CDC25C	177.680831405	3.27425856929	0.0789672625788	41.4634933815	0.0	0.0
RAPGEF3	1117.7588746	-2.68637604515	0.0711464712609	-37.7583876971	0.0	0.0
DSP	25036.8463655	4.29026450918	0.0827857054146	51.8237356038	0.0	0.0
SKA1	319.384553635	3.39976971049	0.0835818693497	40.6759233425	0.0	0.0
ADGRG3	470.921210982	-4.16381303072	0.0932130645285	-44.6698437798	0.0	0.0
MAD2L1	1039.50399607	3.38199577536	0.0707449900055	47.805445659	0.0	0.0
FERMT2	2671.77392343	-2.04707507619	0.0526759950079	-38.8616309171	0.0	0.0
SOX21	442.748617042	6.11697564135	0.158317203779	38.6374663986	0.0	0.0
RIPOR1	3929.55150228	-1.94134195646	0.041942827294	-46.2854338084	0.0	0.0
NCAPH	747.97650887	3.35396159065	0.0742067279925	45.1975404574	0.0	0.0
F2RL3	1050.13983909	-4.45148726484	0.082528761299	-53.9386172138	0.0	0.0
NKTR	5025.16794782	-2.45711388067	0.0527508549304	-46.579603002	0.0	0.0
CD300E	572.303178154	-3.52795232857	0.0868714269638	-40.611193483	0.0	0.0
ESAM	3333.35560165	-2.76841213546	0.0659084224051	-42.0039205072	0.0	0.0
MS4A3	16.3595658081	-5.61239800245	0.141958285945	-39.5355435936	0.0	0.0
PRR11	617.475676838	3.24051506819	0.0695379366226	46.6006790765	0.0	0.0
BRIP1	369.004439249	2.72090502171	0.0704136290582	38.6417382274	0.0	0.0
PPAT	888.421006015	2.11447202784	0.0488306827599	43.3021188387	0.0	0.0
SASH1	2359.60963914	-2.34138381179	0.0487864648475	-47.9924876523	0.0	0.0
EPAS1	33873.3495441	-3.0939933631	0.0610072647795	-50.7151627644	0.0	0.0
NR2C1	996.661092647	-1.33918173338	0.0331611225988	-40.3840892114	0.0	0.0
SNRK	2179.74010105	-1.78713247731	0.0360977172233	-49.5081854138	0.0	0.0
SORD	1991.73133082	2.23346332718	0.0578423859844	38.6129183499	0.0	0.0
INPP5A	1383.76020611	-1.38748388727	0.0329360794548	-42.1265648566	0.0	0.0
DEPDC1	551.39436797	4.07197479903	0.0859833992767	47.3576857078	0.0	0.0
LDB2	1516.26329711	-3.2589612121	0.0624293679631	-52.2023739537	0.0	0.0
DSG3	6260.69172532	9.67463484443	0.219496438199	44.0765003926	0.0	0.0
TFAP2C	971.666333709	3.17661614011	0.0688534422134	46.1359089392	0.0	0.0
SLC25A34	92.2202477633	-2.66271356758	0.068845071721	-38.6768943806	0.0	0.0
MEX3A	953.573809416	3.61372898145	0.0869924915561	41.5406998559	0.0	0.0
FAM83A	4035.03637613	7.50107642324	0.128047857432	58.5802572073	0.0	0.0
RECK	766.354518202	-2.41646441023	0.0525421625232	-45.9909583882	0.0	0.0
MAGEA4	1960.17915331	12.5202958977	0.326893939773	38.3007892604	0.0	0.0
CDK1	1723.24093626	3.14425657535	0.072659006791	43.2741474762	0.0	0.0
RASGRP2	815.911000686	-3.41646717975	0.0802434208296	-42.5762902981	0.0	0.0
NKD2	1296.71293613	-2.9027682759	0.0756408826954	-38.3756531186	0.0	0.0
ERCC6L	232.243010081	3.23377414878	0.0747599027815	43.2554621992	0.0	0.0
SPP1	27360.5153827	5.09821713018	0.118429006544	43.048719895	0.0	0.0
SRSF11	7548.28842632	-1.30484708684	0.0344550363014	-37.8710118145	0.0	0.0
HSPB2-C11orf52	95.4839697562	-3.39527791197	0.088553776465	-38.3414242453	0.0	0.0
FAM110D	104.482509631	-2.96330233437	0.0693911189196	-42.7043457506	0.0	0.0
JPT2	6049.52945348	1.69248427573	0.0348080449326	48.6233650586	0.0	0.0
TUBB3	2795.15107465	3.87562487853	0.102343597186	37.8687576467	0.0	0.0
MYH7	95.7424497909	-7.15573841279	0.138671529193	-51.6020732909	0.0	0.0
SMIM15	2247.47657864	1.44313531639	0.033363198758	43.2553043507	0.0	0.0
FGR	2361.21761008	-3.31514304209	0.0672461869659	-49.2986025181	0.0	0.0
AUNIP	153.928459849	3.21408100964	0.0767211126538	41.8930448017	0.0	0.0
CENPA	337.180228791	3.78624910314	0.0816990431281	46.343861056	0.0	0.0
CDCA8	950.233222549	3.19050289881	0.0695235503152	45.8909662171	0.0	0.0
PDE2A	479.733330379	-2.76429983034	0.0686237846636	-40.2819495294	0.0	0.0
MACF1	18292.8683818	-2.16947161112	0.0502443394539	-43.1784283504	0.0	0.0
RABIF	759.91290079	1.31627654593	0.0330246173147	39.8574352396	0.0	0.0
PIMREG	339.10184077	3.46094481439	0.0875940100187	39.5112041754	0.0	0.0
SLIT2	2411.63784909	-3.07758060219	0.0722111832328	-42.6191687272	0.0	0.0
OTX1	374.259733061	4.6340938851	0.0994530037173	46.5958162337	0.0	0.0
MEFV	212.107649448	-3.84203408082	0.0781223778592	-49.1796868721	0.0	0.0
EXOC3L1	310.436065802	-2.66140872598	0.0529258503157	-50.2856110974	0.0	0.0
FSCN3	4.36878215306	-2.08749834092	0.041007225345	-50.9056226885	0.0	0.0
BTAF1	2392.82615144	-1.66507252404	0.0386923289636	-43.0336598659	0.0	0.0
PHLDB1	4616.92583889	-1.95855765232	0.0486266833803	-40.277426223	0.0	0.0
TUBB1	84.1920210375	-4.50543853313	0.0894842899522	-50.3489331539	0.0	0.0
RAI2	783.811303236	-2.71495447501	0.064385208583	-42.1673631997	0.0	0.0
LMCD1	2883.66618225	-2.61739353207	0.0524988791138	-49.8561793367	0.0	0.0
PKP3	3712.65490468	2.23690434737	0.0567263477184	39.433251696	0.0	0.0
PERP	27390.9407095	3.54296951843	0.0824909912709	42.9497750463	0.0	0.0
NXPH4	613.431270686	5.30969555827	0.131151255214	40.4852820477	0.0	0.0
INTS7	1288.18945059	1.41836503547	0.0376789560017	37.6434271535	0.0	0.0
GP9	20.6601068739	-5.98311127919	0.130027977247	-46.0140302561	0.0	0.0
MCM4	4369.42405906	2.97502407866	0.0601341065609	49.4731567292	0.0	0.0
PRIM2	696.698785548	1.82849415712	0.0453122487793	40.3531982275	0.0	0.0
DARS2	1407.33506571	1.67840990646	0.0444924051797	37.7235148265	0.0	0.0
ESCO2	265.805382035	3.34006954416	0.081824071412	40.820133813	0.0	0.0
ZNF333	612.319777528	-1.68181345486	0.0363300726417	-46.2925981857	0.0	0.0
AURKA	1008.77768144	3.19607557929	0.0657051484202	48.6426962899	0.0	0.0
CLEC4M	63.668015168	-5.63932114136	0.145176271439	-38.8446478578	0.0	0.0
LIMS2	2353.43264594	-3.7971067829	0.0633973067383	-59.8938184957	0.0	0.0
POLR2D	1797.85476438	1.46888876251	0.0319148329843	46.0252686653	0.0	0.0
KIF15	363.623783544	2.65342999598	0.0691396310492	38.3778443089	0.0	0.0
ACTA1	103.02357053	-5.15878064297	0.129824866235	-39.7364602989	0.0	0.0
PPP1R12C	3354.95061527	-1.76424784101	0.0409353688006	-43.0983741616	0.0	0.0
POU6F1	550.307162144	-2.2854442073	0.0470551633917	-48.5694670376	0.0	0.0
ABHD17A	2969.92411173	-1.49716512083	0.0370727740348	-40.3844913095	0.0	0.0
