	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CDC6	1061.28759415	4.81658549156	0.11797377094	40.82759628	0.0	0.0
TOP2A	5319.65230117	6.26544877227	0.153206455921	40.8954618433	0.0	0.0
KNL1	499.362381736	5.16797800417	0.135358891048	38.1798193244	0.0	0.0
CDC25C	371.250459084	7.21206781949	0.164706086684	43.7875002963	0.0	0.0
SKA1	393.526627325	5.95804383962	0.130807326263	45.5482426698	0.0	0.0
MAD2L1	1244.9881163	4.10231223458	0.0986158543351	41.5989118813	0.0	0.0
NCAPH	779.265902766	5.66854668031	0.119560162658	47.4116675178	0.0	0.0
PRR11	474.542009721	4.11745868775	0.109514329687	37.5974422663	0.0	0.0
DEPDC1	563.539775337	6.4684291955	0.154479292343	41.8724678072	0.0	0.0
CDK1	2068.63784197	4.81360111348	0.100512997502	47.890334913	0.0	0.0
AUNIP	251.835033159	4.52588733871	0.115450457667	39.2019869834	0.0	0.0
CENPA	481.189612127	6.63250609259	0.150143025888	44.174586554	0.0	0.0
CDCA8	1076.78095336	4.73726253837	0.107078651507	44.2409618698	0.0	0.0
PIMREG	580.506392362	6.64531615204	0.164207721973	40.4689625566	0.0	0.0
TRAF4	4232.2850821	3.38209617155	0.0890700638118	37.9711883748	0.0	0.0
AURKA	1068.04921794	4.81908730723	0.108318013049	44.4901745479	0.0	0.0
CKS2	2025.71163568	4.68570075587	0.112436382158	41.6742398319	0.0	0.0
CENPF	3874.39413178	5.63268484541	0.119828974162	47.006034098	0.0	0.0
ST14	10752.191214	6.67290848587	0.166766401396	40.0135064978	0.0	0.0
KIF2C	1810.06725349	4.86271943854	0.118234452203	41.1277706957	0.0	0.0
CKAP2L	372.668379486	6.12446543647	0.159909884403	38.2994801062	0.0	0.0
SDC1	5608.7373961	5.90360903063	0.151870723926	38.8725942567	0.0	0.0
SGO1	322.512236062	6.44430851775	0.146305063692	44.0470640943	0.0	0.0
BIRC5	2839.70484973	7.32228581969	0.153674090756	47.6481479974	0.0	0.0
TROAP	1281.01841427	5.25444413033	0.134350103122	39.1100863209	0.0	0.0
CDT1	1077.78404583	5.20032153853	0.132415164294	39.272854935	0.0	0.0
GINS1	814.76387985	4.22305048117	0.10313338628	40.9474626355	0.0	0.0
BUB1B	1072.10727963	5.72718437497	0.137968532524	41.5108015587	0.0	0.0
UHRF1	1498.75976407	5.90382224859	0.142328358696	41.4802945995	0.0	0.0
CDCA2	441.282687901	6.55600549169	0.151525152032	43.26678049	0.0	0.0
SAPCD2	1657.87759401	6.02988714545	0.159614996135	37.7776981578	0.0	0.0
KIFC1	2012.98089126	5.38934710125	0.115157424351	46.7998232128	0.0	0.0
KIF11	1594.57661616	5.09257350826	0.102429250485	49.7179612676	0.0	0.0
TPX2	4070.56956393	6.75219208354	0.13474621799	50.1104386029	0.0	0.0
NUF2	712.088314845	5.49147368058	0.127794640935	42.9710795412	0.0	0.0
CEP55	1010.89728405	6.37591603298	0.144200458675	44.2156432204	0.0	0.0
DLGAP5	980.365804004	7.37866335071	0.159016957548	46.401738937	0.0	0.0
EXO1	465.423491199	5.72784404071	0.125413732211	45.6715858761	0.0	0.0
JPT1	6026.7472392	4.28594958119	0.110724704049	38.7081601888	0.0	0.0
BLM	482.724159026	4.31069679327	0.100343420517	42.959436414	0.0	0.0
BUB1	1347.02165005	5.74301782399	0.116412864934	49.3331886235	0.0	0.0
MKI67	3813.05086828	6.00120659983	0.153989302205	38.9715812327	0.0	0.0
EPCAM	16015.1455889	7.7305735347	0.196366829987	39.3680212449	0.0	0.0
UBE2T	933.830312565	4.12206840954	0.104409252455	39.4799149753	0.0	0.0
RAD51	439.102937112	4.45017661439	0.107920397888	41.2357320904	0.0	0.0
RCC2	11597.7338402	2.58887595598	0.0657970177703	39.3464026746	0.0	0.0
TCEAL1	1770.15512063	-3.27945323282	0.0782068179465	-41.9330861289	0.0	0.0
SPC25	342.319519069	5.40408518393	0.142787038893	37.8471689435	0.0	0.0
POC1A	865.459654506	4.3706826656	0.115315246641	37.9020363128	0.0	0.0
AURKB	1187.75795342	6.34147923968	0.158358443719	40.0450970011	0.0	0.0
DTL	752.477926145	5.361969174	0.112622988897	47.6098994223	0.0	0.0
C16orf59	626.491765776	4.70776412467	0.124521549736	37.8068224709	0.0	0.0
CDCA5	1782.60329976	5.44383129255	0.122211565933	44.5443215706	0.0	0.0
KIF20A	1417.37674113	6.7893302725	0.155244851371	43.7330462977	0.0	0.0
HMGB3	4118.27554079	4.55001811014	0.108882698083	41.7882564469	0.0	0.0
MCM10	502.440770875	5.8883328047	0.147718923695	39.861736448	0.0	0.0
CDC25A	549.017740906	4.60108919627	0.110679152487	41.571416955	0.0	0.0
CCNB1	3061.09335333	4.74545709117	0.095211811778	49.8410544086	0.0	0.0
ORC6	580.596138999	3.81241934406	0.101229301393	37.6612234955	0.0	0.0
ESPL1	952.377392523	4.8024670969	0.12446235954	38.5856986373	0.0	0.0
LMNB1	3247.34543017	4.49810754491	0.107717625147	41.758324497	0.0	0.0
MAL2	4997.62842066	7.48648440609	0.187242195439	39.9828916155	0.0	0.0
ZWINT	2045.77052148	5.30518106255	0.113109986197	46.9028530629	0.0	0.0
ASF1B	1469.56649093	6.07433232871	0.128118075821	47.4119853094	0.0	0.0
DEPDC1B	423.226984398	5.23950192589	0.129882368547	40.3403632417	0.0	0.0
FOXM1	2453.91090537	5.38503664596	0.128601009598	41.8739842153	0.0	0.0
MTFR2	242.884178165	4.64838087743	0.122035337616	38.0904496044	0.0	0.0
MISP	1973.44209856	8.37223874429	0.223599143473	37.4430716247	7.78728404882e-307	1.56182722428e-304
SPINT1	8382.21969976	6.34659274043	0.169700701164	37.3987420022	4.09572877179e-306	8.13146959692e-304
MYH14	6422.90349366	6.0585953306	0.162304356773	37.3286056582	5.6394441383e-305	1.10843274538e-302
CENPM	699.67323921	5.71604869902	0.153170040541	37.3183207292	8.28071933709e-305	1.61146077793e-302
EZH1	2505.86085096	-2.64513643978	0.0708910629924	-37.3126925754	1.0217458367e-304	1.96886415886e-302
SRSF5	11666.3228606	-2.21603277003	0.0596766510795	-37.1340001483	7.9459815957e-302	1.51629386664e-299
SYTL4	2281.49136753	-4.40062215951	0.118884687622	-37.0158869702	6.35801832368e-300	1.20160432838e-297
DBNDD1	1568.62382467	4.65964498158	0.126019484179	36.9755916073	2.82632137202e-299	5.29060443496e-297
TNS1	18986.9636403	-4.462982966	0.120831356284	-36.9356357757	1.23870042791e-298	2.29685442553e-296
KIF14	407.619732285	5.2410846955	0.142057938894	36.8939936501	5.76843346918e-298	1.05961270875e-295
SBK1	2132.91277027	5.46590298411	0.148186602771	36.8852708807	7.95989983216e-298	1.44862806668e-295
TRIP13	1047.15995189	4.00487134518	0.109038538628	36.7289528598	2.52064980997e-295	4.54526348761e-293
ESCO2	309.198616522	6.01709996298	0.164044370103	36.6797102468	1.53831621209e-294	2.74869137714e-292
TLCD1	535.316253966	5.18853518584	0.141729570426	36.6086990191	2.07962647229e-293	3.68243768585e-291
STIL	594.593143333	3.59306465428	0.0985924187179	36.4436201181	8.68180205528e-291	1.52357874461e-288
CCNE1	1491.53234407	5.79904648644	0.15937560061	36.3860369105	7.0788084282e-290	1.23127415625e-287
CLDN4	12113.4335532	6.69435938928	0.184807468601	36.2234245182	2.60497156395e-287	4.49129088505e-285
KIF15	631.473621007	4.24874251278	0.117608647703	36.1261063344	8.82850123645e-286	1.50890601567e-283
SRRM2	37806.830016	-2.38170713702	0.0660205542908	-36.0752369107	5.54683489743e-285	9.39853792319e-283
ORC1	351.372137697	3.9466964716	0.109503400641	36.0417708352	1.85578108814e-284	3.11755361431e-282
CENPE	684.142392904	4.14620545401	0.115092200499	36.025077599	3.38814543504e-284	5.6435591971e-282
SPAG5	2069.11259709	3.53320625474	0.0980959477861	36.0178614354	4.39478908541e-284	7.25878819107e-282
LENG8	15249.3839552	-3.30752695115	0.0918431545801	-36.0127759796	5.2788846663e-284	8.64637317635e-282
PODXL2	2925.02465264	4.33079239515	0.120267835572	36.0095646067	5.92659101445e-284	9.62703689165e-282
NECTIN4	1236.49117122	7.25204220293	0.201575684445	35.9767708238	1.93116977438e-283	3.11124114061e-281
LAD1	4137.6265386	7.30203038531	0.20324792699	35.926715187	1.16943224736e-282	1.86871470097e-280
SORBS1	6815.44413428	-5.19309142637	0.144599934555	-35.9135115957	1.87978965007e-282	2.97961819129e-280
UCP2	8589.79795018	5.14847008486	0.143368357424	35.9107837836	2.07341563708e-282	3.26023874774e-280
SPINT2	23607.6914512	5.2179975478	0.145350370415	35.8994444452	3.11632019143e-282	4.86121217162e-280
SPC24	1017.81106005	5.0239174662	0.140156706751	35.8450022312	2.20019582841e-281	3.40510622106e-279
CSRP1	32727.4161255	-3.56072699835	0.0993673376075	-35.8339780866	3.26726488622e-281	5.01703838583e-279
F2RL1	951.80435619	6.32141584719	0.176659156036	35.7831203829	2.0216757872e-280	3.08031299205e-278
CBX7	2819.07814686	-4.10936425463	0.114851988865	-35.7796525358	2.28898367615e-280	3.46076724268e-278
CLDN7	4929.00201649	6.55995170202	0.183448199859	35.7591500328	4.76855087499e-280	7.15464637006e-278
RAB25	3366.42920813	7.18163708911	0.201097108912	35.7122841197	2.54862446803e-279	3.79494044842e-277
RMI2	796.67859772	4.26644648212	0.119851081818	35.5978971354	1.50993261307e-277	2.23140793308e-275
RIPK4	1194.7945196	6.2500268044	0.17579075102	35.5537863518	7.26146236388e-277	1.06510479673e-274
KRT7	14883.3311518	8.48096778137	0.23857726318	35.5480973682	8.89055727413e-277	1.29439928313e-274
HASPIN	135.836885586	4.75214655139	0.133851319778	35.503172918	4.39135061456e-276	6.34647031832e-274
RPS6KA1	2548.60002821	3.44434284203	0.0973043738862	35.3976157954	1.85796380274e-274	2.66556777686e-272
UBE2C	3384.70097358	6.34559907175	0.179345992553	35.3818838182	3.2435737232e-274	4.61974213982e-272
PPP1R12B	10724.2922187	-4.8437295563	0.136942159522	-35.3706234311	4.83240284948e-274	6.83315669112e-272
ESPN	1741.77362255	7.42738679413	0.210226936493	35.3303288248	2.01039314482e-273	2.82244837581e-271
HJURP	966.12778122	5.71370485615	0.161822384081	35.3084951047	4.34967723167e-273	6.06332666585e-271
ESRP1	2856.96976594	7.06624187551	0.20027169891	35.2832772378	1.06005080927e-272	1.46727455326e-270
PLK4	513.837852208	3.39564009051	0.0962713851848	35.2715408009	1.60428805743e-272	2.20505466915e-270
STAT5B	4232.62697205	-2.41672509075	0.0686446658221	-35.2063057166	1.60120644086e-271	2.18553559688e-269
RTKN2	482.604674887	4.48998110787	0.12808612841	35.0543900702	3.34261709475e-269	4.53097510326e-267
SLC25A10	2994.44343351	4.2404888221	0.12113860178	35.0052647115	1.87090433412e-268	2.51867292378e-266
MREG	595.798460544	3.5987196943	0.102820957315	34.9998656722	2.26043243335e-268	3.02236731139e-266
E2F8	268.081119845	5.67927699939	0.162420650093	34.9664712962	7.27722966763e-268	9.66445602143e-266
MELK	826.917063616	5.96819133853	0.171004792346	34.9007256267	7.24837222085e-267	9.56152724838e-265
EPB41L4B	738.000123384	4.7966742511	0.137512478903	34.8817379294	1.4066897999e-266	1.84323253447e-264
CCNF	963.115153219	3.28287366746	0.0941307755047	34.875667919	1.73868159268e-266	2.26316468239e-264
NUP210	3827.6335107	4.14684302315	0.119138373576	34.806946735	1.9095108097e-265	2.46917335294e-263
SHCBP1	452.654471699	4.16441888743	0.119666346079	34.8002510637	2.41107477564e-265	3.09736436047e-263
PKMYT1	1309.25317117	5.77984498062	0.166197263458	34.7770165426	5.414262296e-265	6.91021593687e-263
AP1M2	3732.81331281	7.12016142177	0.205136973283	34.7093032905	5.70287048619e-264	7.23160770362e-262
CENPN	476.479812871	3.39657201821	0.0978597573276	34.7085677602	5.85045988484e-264	7.37120442542e-262
CDKN2A	2469.22224491	7.12215466983	0.207032074165	34.4012139112	2.41827236435e-259	3.02746135804e-257
KDF1	696.790613264	6.74002397787	0.196261705416	34.3420228801	1.85276480673e-258	2.30481596685e-256
RAB11FIP4	3148.82986302	4.86488136689	0.141785302503	34.3116055122	5.26823273882e-258	6.51239713721e-256
TMPRSS4	3909.87277357	8.42066263616	0.245445093524	34.3077244498	6.01926909936e-258	7.39429588425e-256
STARD9	1753.05955386	-4.56350952938	0.133196833496	-34.2613965334	2.95075771004e-257	3.60230700564e-255
OTX1	211.048074434	6.90795426707	0.202391990545	34.1315594973	2.51092568781e-255	3.04643483913e-253
CHEK1	831.766361859	2.89630403424	0.0849082255549	34.1109947277	5.06801566715e-255	6.1111563152e-253
CDC42BPG	846.620890938	4.16186076353	0.122031820966	34.1047173646	6.2791867843e-255	7.52545221009e-253
POLQ	398.570037687	4.44789927934	0.130466333407	34.0923145703	9.58807816632e-255	1.14214349309e-252
HMGA1	12253.246431	4.427213985	0.13001637012	34.0512043285	3.89556277299e-254	4.61248712669e-252
CDKN3	487.217780671	4.26660293161	0.125566514676	33.9788274177	4.57807664019e-253	5.38814948282e-251
PLK1	1570.73735202	3.70816022434	0.109188589243	33.9610599428	8.37592248551e-253	9.79933074123e-251
RAD51AP1	500.540320463	3.91166844378	0.115808642906	33.7769992431	4.29301071693e-250	4.99284767108e-248
RAP2C	3919.99170086	-3.29810654275	0.0976973336842	-33.7584089389	8.0469227674e-250	9.30366276431e-248
TBC1D1	6539.24713037	-2.50484813642	0.0743493947364	-33.6902290234	8.03690471735e-249	9.23774048068e-247
NEK2	904.413544636	6.18512243652	0.183706255316	33.6685456131	1.66926863967e-248	1.90752762283e-246
E2F2	408.979084727	5.25580850088	0.156216077941	33.6444786616	3.75507798933e-248	4.26624612025e-246
KPNA2	6667.00919426	3.36649226022	0.100103124135	33.6302417064	6.06433656575e-248	6.85026064366e-246
PCLAF	1248.25068709	6.21238140059	0.185157810144	33.5518193683	8.46938342948e-247	9.51232750323e-245
ELF3	10063.239814	6.72013725937	0.200491520628	33.518311589	2.60792688828e-246	2.91243198802e-244
ECE2	808.587873557	3.94951514036	0.117881229227	33.5041903301	4.18789115126e-246	4.65045201005e-244
SUMO1	5440.472049	1.63793545999	0.0490887941526	33.3667894733	4.15866534588e-244	4.59205434682e-242
RACGAP1	1532.99287623	2.87721224562	0.0863464210214	33.3217313652	1.87083952129e-243	2.05426540731e-241
KIF18B	697.782340473	5.54960697099	0.166570749246	33.3168158041	2.2040960317e-243	2.40675041683e-241
GPRASP1	1611.6031907	-4.83816170794	0.145447495055	-33.2639740968	1.28202148832e-242	1.39216200844e-240
PBK	708.16642771	6.35791746907	0.191250615055	33.2439059986	2.50023280064e-242	2.70011404926e-240
SERINC2	7509.87502359	5.83210849441	0.175679305861	33.1974700482	1.17096506951e-241	1.25766767439e-239
E2F1	1332.82449721	4.26303358746	0.128444462538	33.1897031855	1.5156916227e-241	1.61907167631e-239
CTSV	1803.01231134	7.14787968484	0.215652925434	33.1452943217	6.62029074029e-241	7.03361159462e-239
FEN1	2132.81353204	3.30794818127	0.0998709331089	33.1222316473	1.42248048318e-240	1.503164188e-238
SOX9	2511.80498647	6.16406042955	0.186302826931	33.0862420667	4.68747919798e-240	4.92686650461e-238
NEIL3	126.537643009	6.32989483008	0.191614488697	33.0345313297	2.59464083961e-239	2.71264179269e-237
ARHGEF16	988.048607019	4.97665395895	0.150847197309	32.991358459	1.08050873245e-238	1.12367191197e-236
TFAP2A	1281.87372231	6.19585608826	0.187909474066	32.9725582973	2.00986408063e-238	2.07915150025e-236
FAM83D	770.858362173	4.52562139074	0.13787845175	32.8232681272	2.74220301416e-236	2.8218848295e-234
KRT18	32931.7899161	5.84217338604	0.178011858309	32.8190124048	3.15367582687e-236	3.22841137381e-234
LAMB3	2989.54680133	6.76481355056	0.207121501109	32.6610878849	5.57710518325e-234	5.67968924232e-232
FLNA	116032.364723	-3.53843955488	0.108824182061	-32.5151955003	6.50343071984e-232	6.58891395868e-230
TCEAL4	8346.17737662	-2.48209845851	0.0765822766728	-32.4108731987	1.92896892151e-230	1.9443017514e-228
MARCKSL1	18196.8581355	2.97192462153	0.0920042307859	32.3020430271	6.54771739802e-229	6.5660910948e-227
PRR15L	926.669738814	7.11934006867	0.220820222513	32.2404351724	4.7903267944e-228	4.77938442355e-226
FAM136A	2934.85715464	2.04514179689	0.0634674776161	32.2234611129	8.28321561578e-228	8.22255570344e-226
DSP	9230.36468481	4.55731918909	0.141591193395	32.18645934	2.73036015545e-227	2.69674516861e-225
RHOV	721.446730085	6.53615828424	0.203193586411	32.1671485783	5.08548859891e-227	4.99776392058e-225
C6orf132	1099.07604661	4.89326866018	0.152187372583	32.1529216066	8.03954548058e-227	7.86155554332e-225
ALDH18A1	5364.03614258	2.3023064406	0.0716878826459	32.1156987154	2.66199410918e-226	2.59017298099e-224
E2F7	291.84110302	5.37769009974	0.167458354438	32.1135969465	2.84806095427e-226	2.75756837715e-224
MYBL2	3666.21087395	6.58341298644	0.205239844183	32.0766808835	9.32419420358e-226	8.98367828781e-224
ECT2	2183.92863903	3.54418213941	0.110509505825	32.0712875598	1.10869169324e-225	1.06299196247e-223
TSPYL2	4674.77227756	-3.29603251036	0.102843774832	-32.0489258174	2.27230935985e-225	2.16806992563e-223
DIAPH3	474.454638634	4.96787998903	0.155034210473	32.0437661718	2.68130907947e-225	2.5459483071e-223
SEL1L3	3442.54391241	4.13121202037	0.128988419796	32.0277744848	4.47769929134e-225	4.23121055631e-223
FBXL22	672.174900947	-4.85882176762	0.152020133427	-31.9616991387	3.71600348223e-224	3.49464346618e-222
MCM4	4523.39120225	3.36706557544	0.105377955668	31.95227649	5.02317652604e-224	4.70145402949e-222
IQGAP3	1113.68782474	4.8175386886	0.150870657257	31.9315815029	9.73518796518e-224	9.06848907373e-222
MCM2	3742.59461319	3.21779419804	0.100849134169	31.9070086675	2.13459680016e-223	1.97903302392e-221
SAMD10	511.597906826	3.67154383294	0.115150598574	31.8847133961	4.34968003451e-223	3.99499818123e-221
LRRC8E	529.114889532	5.43242287153	0.170376924718	31.8847336899	4.34686366835e-223	3.99499818123e-221
CKAP2	1314.55787582	2.86097427971	0.0899025374969	31.8230648362	3.10556338662e-222	2.8390627146e-220
CRB3	687.235571562	6.14040798205	0.19329161363	31.7675861189	1.81541730342e-221	1.65194569902e-219
CHMP4C	657.176619251	4.74432481432	0.149489283934	31.736889023	4.81618300008e-221	4.3623076897e-219
TPD52	3260.7350896	3.49421749869	0.110173087802	31.7157081498	9.43700540523e-221	8.50845602018e-219
DDX17	30051.1404049	-2.05618051951	0.0648409434356	-31.7111443875	1.09082007096e-220	9.78998561403e-219
PARPBP	389.146703549	2.88289723183	0.0909131404069	31.7104570245	1.11488162966e-220	9.96045383225e-219
BIK	327.807369897	7.16348495455	0.226046123681	31.6903684872	2.10896141064e-220	1.87563966181e-218
TGFB1I1	4858.52772287	-4.12133585942	0.130116002178	-31.6743197642	3.50840779784e-220	3.10620519219e-218
CCDC58	715.224008629	2.21785424085	0.0700712214843	31.6514282736	7.24777293899e-220	6.38811556573e-218
MARVELD3	691.869142019	5.15490089049	0.162951962751	31.6344817421	1.23971556464e-219	1.08779506353e-217
HOOK1	1232.47194853	4.70848719152	0.148970782889	31.6067828886	2.97907087334e-219	2.6023839118e-217
VAMP1	837.489519617	-3.00425192174	0.0952383855007	-31.5445490381	2.12988642497e-218	1.85234149039e-216
FANCI	1617.29349131	2.4553672756	0.0779029631915	31.5182783171	4.88052658404e-218	4.22584801803e-216
ERBB3	4488.10297179	4.50547840575	0.143118149344	31.4808319307	1.58946732869e-217	1.3702184362e-215
PRKCZ	1215.86321553	3.23810454447	0.102956742789	31.4511168163	4.05259101779e-217	3.47832648273e-215
EIF2AK1	7483.66668329	1.55212091359	0.0493577738381	31.4463314063	4.71148588662e-217	4.02627196094e-215
SOCS2	1527.34592171	-3.70088614385	0.117866383567	-31.3989963198	2.08822853276e-216	1.77680224292e-214
LYPD1	2072.29201851	7.59332599747	0.241870706364	31.3941531475	2.43155040989e-216	2.06000531493e-214
CIT	961.561791879	2.98567028294	0.0951183542006	31.3890027643	2.85871286363e-216	2.4115022032e-214
CENPK	281.960627922	3.40202583088	0.108405817879	31.3823178262	3.52681513077e-216	2.96237399125e-214
TYMS	2191.58437486	3.99965501601	0.127488649654	31.3726361277	4.78023849109e-216	3.99811010819e-214
ESRP2	1296.73577411	5.33754671472	0.170136010299	31.3722339282	4.84099951205e-216	4.03177311057e-214
MIS18A	894.719703435	2.30625520547	0.0735208777302	31.368711537	5.40720510972e-216	4.48432980724e-214
CGN	1942.23803084	4.75102711358	0.151551892154	31.3491771435	9.98348243275e-216	8.24476248806e-214
SLPI	31229.354413	8.32214037489	0.265666501697	31.3255164716	2.0971159841e-215	1.72463659697e-213
OVOL1	421.25830706	6.92613294146	0.22112871202	31.3217260581	2.36177463713e-215	1.93419502054e-213
CALD1	19819.6052627	-3.49591442662	0.111618418577	-31.3202289657	2.47527475077e-215	2.01873548657e-213
KRT8	44934.6934812	5.53026840639	0.176823858796	31.2755781038	1.00267198e-214	8.14360238304e-213
IL4I1	1383.7291761	6.10369240479	0.19535897987	31.2434698874	2.73841979374e-214	2.2149646521e-212
RASAL1	589.567482359	6.97603151162	0.223602811912	31.1983174629	1.12292654071e-213	9.04554145805e-212
COA6	1052.75244873	2.32972831314	0.0747160919106	31.1810783134	1.92355245638e-213	1.54316014409e-211
LMOD1	9412.51640399	-5.87277284324	0.189134994551	-31.0506940144	1.1165105138e-211	8.92073745887e-210
PLS1	851.603711966	5.12397008271	0.16506852299	31.041472898	1.48703493107e-211	1.18330654131e-209
RBM47	2311.0049501	4.87177393711	0.157277057945	30.9757443379	1.14392526546e-210	9.06606898896e-209
ITPR1	2629.91032484	-4.10943747913	0.13267416827	-30.9739079786	1.21095055953e-210	9.55872821184e-209
ZNF333	936.548482785	-2.39852041076	0.0775753400797	-30.9185935672	6.71915905278e-210	5.2826028473e-208
NMU	369.985536808	8.49721641536	0.274848837474	30.9159627286	7.28914524873e-210	5.70789441688e-208
PGD	6983.82334612	2.7833504217	0.0902153143029	30.8523053232	5.21668376871e-209	4.06880632833e-207
ADCY4	1648.40920506	-4.04580385755	0.131165188469	-30.8451038327	6.51594022443e-209	5.06208715855e-207
NOTCH4	1539.31169581	-2.81933456386	0.0914332220701	-30.834903332	8.92775585586e-209	6.90846619476e-207
OLA1	4267.16844922	1.97257456385	0.0641607925748	30.7442362335	1.46014301327e-207	1.12545533042e-205
AKAP13	7774.70124995	-2.69091100064	0.087795489877	-30.6497634948	2.66192629319e-206	2.0437563005e-204
CD24	41551.519619	5.57116012074	0.181807161176	30.6432380589	3.25191574732e-206	2.48701961142e-204
BSPRY	761.939530181	5.65201214588	0.184594709968	30.6184946841	6.94457909822e-206	5.29053109207e-204
IFFO1	1053.13368682	-3.83103565446	0.1253617324	-30.5598493346	4.1837253299e-205	3.17494677063e-203
TJP3	1835.86714928	6.55013357051	0.214555055106	30.5289174719	1.07726151238e-204	8.14368270228e-203
TUBE1	1016.52905659	-2.43422522881	0.079738103283	-30.5277543432	1.11624300708e-204	8.40603689815e-203
PKP3	2467.36490079	5.90750531214	0.193623079859	30.5103364561	1.9004969005e-204	1.42573536562e-202
MYLK	17948.0570754	-4.80476409604	0.157631225614	-30.4810425558	4.64788187025e-204	3.47354061444e-202
MAP7	1283.43910645	4.02440952327	0.13203091777	30.4808115496	4.68075980976e-204	3.48486113867e-202
TIMM23	2505.47528184	1.96402323268	0.0644481567036	30.4744671242	5.68045467338e-204	4.21318251341e-202
FLCN	2286.0733061	-2.25756725519	0.074093416474	-30.469201754	6.67019565384e-204	4.92867276603e-202
PKD1	7337.89469071	-2.74490741515	0.0901561878602	-30.4461344285	1.34769641504e-203	9.92096368447e-202
CHST6	823.575107393	6.23777608728	0.205107500929	30.412228022	3.7857834017e-203	2.77647659554e-201
H3F3A	35895.7485268	2.17789913494	0.0716810610688	30.3831877273	9.16108412209e-203	6.69372150259e-201
SIX1	775.493772335	7.99536901034	0.263238652343	30.3730813814	1.24573203447e-202	9.06846782874e-201
UBAP1L	422.909655923	-3.43605146713	0.113238607343	-30.3434627796	3.06444487958e-202	2.2225706313e-200
PDE2A	1204.69490906	-4.91423652909	0.162361503796	-30.2672518682	3.09376738906e-201	2.23558816294e-199
CKMT1B	742.561455502	6.62063308195	0.219112382037	30.2156958015	1.47349484323e-200	1.06086231295e-198
KLF9	2913.31709417	-3.48232106189	0.115280336766	-30.2074157621	1.89281164222e-200	1.35778149007e-198
PRC1	1928.54489238	3.02890039564	0.100510173269	30.1352619056	1.67337571234e-199	1.19600725913e-197
GALNT6	1603.8430659	5.22299996717	0.173378513812	30.1248398798	2.2914946358e-199	1.63185967633e-197
SPARCL1	27774.6572187	-4.39756063303	0.146188545164	-30.0814309911	8.47725572309e-199	6.0050603291e-197
TRPC4	333.024146829	-4.7323155135	0.157317168349	-30.0813672351	8.49354755273e-199	6.0050603291e-197
FAM72B	186.270969128	3.65244991342	0.121562371039	30.045892345	2.4704566962e-198	1.74038804171e-196
SETD1B	2980.34417266	-1.95541674576	0.0651840717821	-29.9983829224	1.03017773941e-197	7.23147981005e-196
MYO5B	1853.00451768	4.60421565482	0.153489955983	29.9968530535	1.07861160218e-197	7.54452350205e-196
