	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PCNA	7612.11898346	2.51131643219	0.245629493145	10.2240020123	1.54814320567e-24	1.69592051166e-22
SETD1B	2019.04789049	-1.72562283917	0.168830380002	-10.2210445724	1.59611539142e-24	1.73859348851e-22
RECQL4	2071.90551245	3.13053251097	0.306651660048	10.2087577497	1.81169394213e-24	1.96232916878e-22
WDR62	738.145689177	3.39930828145	0.333393472871	10.1960852808	2.06425929368e-24	2.22340330627e-22
SLC52A2	5129.3211764	2.10084012267	0.206203082571	10.1882091018	2.23849821832e-24	2.39768031385e-22
NDST2	103.804508239	-2.75199091254	0.270437966588	-10.1760523763	2.53643234313e-24	2.70179091578e-22
SEC61A1	20874.4306818	1.40171123969	0.137819363438	10.1706407919	2.68138794522e-24	2.84050327384e-22
NEIL3	151.79707232	4.93154863169	0.485266767425	10.1625517401	2.91349567995e-24	3.06951894587e-22
C19orf48	4088.69784957	2.50916353762	0.247256379946	10.1480234329	3.38142389066e-24	3.54314416369e-22
SNRPD1	3446.6403109	2.0247713126	0.19985869733	10.1310142598	4.02452979691e-24	4.19421267484e-22
TPM3	20174.4016456	1.82741248729	0.180426512047	10.1282924918	4.13812316887e-24	4.28940939225e-22
SRPRB	3568.05523899	1.79476288864	0.177233726207	10.1265313722	4.21331010967e-24	4.34399031628e-22
SRRM2	22139.6508451	-1.77751375735	0.175579140527	-10.123718296	4.33622430277e-24	4.44693641263e-22
PPP1R12A	2969.25059952	-2.00351490812	0.198155956904	-10.1107982794	4.94794506497e-24	5.04742755834e-22
H2AFX	4162.0682045	2.63608631014	0.261378285227	10.0853301866	6.41491446404e-24	6.50945004561e-22
FANCI	2561.85521203	2.36134458679	0.234593219957	10.0656983489	7.83294355987e-24	7.90676187614e-22
MRPL47	1888.53169803	1.6709872439	0.166098223824	10.0602354765	8.28000620936e-24	8.31450623524e-22
ATP5J2	6287.2234029	2.06998438593	0.205900348479	10.053331144	8.88134206503e-24	8.87213860175e-22
ITPKB	1767.52431965	-2.34207331279	0.233271967684	-10.0400975567	1.01573650509e-23	1.00945359887e-21
TUBE1	422.914622318	-1.90284152669	0.18984891421	-10.0229255174	1.20871141457e-23	1.1950746704e-21
BRIP1	535.911199871	3.2050068734	0.320040224817	10.0143876453	1.31775411582e-23	1.29623976291e-21
AC008982.1	594.964092588	8.63254838658	0.862215573239	10.012053429	1.34922528156e-23	1.32046007251e-21
CLSPN	385.64612881	4.13999828086	0.414944178156	9.97724151537	1.91722713918e-23	1.86687571936e-21
GGH	2160.38645342	3.61946651191	0.363255439684	9.96397057415	2.19132143131e-23	2.12304910531e-21
MRPL17	2855.92447665	1.80355091077	0.181027268555	9.9628687168	2.21575120199e-23	2.13598415871e-21
SVIL	5410.92306996	-3.44410319837	0.346293583116	-9.94561657014	2.63536937127e-23	2.52785678996e-21
CIT	1315.27705986	2.85857504239	0.28760505039	9.93923798802	2.80968147619e-23	2.68171578519e-21
RAD51AP1	601.368812936	3.24097963033	0.326935675026	9.91320274262	3.6476198536e-23	3.46434043238e-21
BRI3BP	1610.23899564	2.48197547505	0.25156336397	9.8662040286	5.83303789165e-23	5.51279267407e-21
EIF2AK1	9066.01180848	1.34264576342	0.136175017953	9.85970689486	6.22307856214e-23	5.85272949649e-21
CLCN6	721.523054478	-1.68845158919	0.171289337408	-9.85730702646	6.37358758358e-23	5.9651829423e-21
LSM12	3142.69343218	1.38066833415	0.14018505867	9.84889792998	6.92996600576e-23	6.45457703338e-21
BOLA2B	2410.3472396	2.9547590426	0.300478989321	9.83349634287	8.07650482895e-23	7.48629870684e-21
HELLS	1067.04399862	2.46208544281	0.250430520073	9.83141129161	8.24550547265e-23	7.60638016808e-21
LSR	13295.7230383	2.99252278249	0.304888060882	9.81515239997	9.68914729218e-23	8.89555999015e-21
CKS1B	3643.83169802	2.73662732712	0.278837078853	9.81443120254	9.75867716265e-23	8.9169334453e-21
UBR4	7544.89432848	-1.4474364835	0.147722682196	-9.79833605772	1.14455479354e-22	1.04089700092e-20
ADAM33	597.388009112	-5.70913280782	0.583622585878	-9.78223418004	1.34214587727e-22	1.21486255933e-20
STAT5B	2916.9843979	-1.5183378145	0.155390584664	-9.77110561607	1.49808203799e-22	1.34967391086e-20
TMEM206	698.54297757	2.20001155746	0.225182590984	9.76990071857	1.51600557638e-22	1.35946918663e-20
STIL	739.537305226	2.86412491046	0.293420514982	9.76116107847	1.65252312168e-22	1.4750298975e-20
CXCL10	2735.95531451	6.98001240691	0.716752248164	9.73838927578	2.06806239142e-22	1.83743054869e-20
GPRASP1	314.745105204	-3.91385495748	0.402378704707	-9.72679446426	2.31782005485e-22	2.04988856227e-20
MANF	4467.44570857	2.0956600459	0.215681898689	9.71643915708	2.56598184454e-22	2.25900136816e-20
MMP1	5251.55028772	6.98768081415	0.720429372513	9.69932804069	3.03490752594e-22	2.65968259546e-20
RMI2	1262.02726741	3.23764318904	0.334110329853	9.6903414823	3.31418700506e-22	2.89129074469e-20
ACACB	676.462377888	-3.77477943763	0.389841787459	-9.68284970739	3.56634009657e-22	3.09725392171e-20
CCDC167	886.649891209	2.46694180752	0.254933034435	9.67682282915	3.78289304176e-22	3.27059093476e-20
CFL1	54259.2668158	1.67574509079	0.173390580873	9.66456818099	4.26414410612e-22	3.67020974848e-20
PAQR4	1395.12672984	3.18317771556	0.33008130665	9.64361704654	5.23115243898e-22	4.46818542682e-20
ARHGAP11A	1251.93495401	2.76931906509	0.287169779547	9.64349058409	5.23760324929e-22	4.46818542682e-20
CDKN3	626.584962528	3.31371885766	0.344364681536	9.62270242953	6.41239031608e-22	5.44629450634e-20
PPIB	27881.6807488	2.05721726481	0.213833516094	9.62064929012	6.54169139677e-22	5.53174605832e-20
PPP1R14B	7839.91733436	2.3050713682	0.23998067971	9.60523726737	7.59827277755e-22	6.39714843455e-20
MIS18A	929.427856758	2.17653478812	0.226715437183	9.60029372137	7.97169281388e-22	6.68235815007e-20
CTSV	813.255468241	5.90234222451	0.614962570441	9.59788856788	8.15988072287e-22	6.81049785008e-20
AL158801.5	59.4556806635	4.04451759661	0.42175930697	9.58963449003	8.83976074569e-22	7.346145999e-20
MCM4	6939.96266873	2.4955348027	0.260268564607	9.58830662653	8.95424993993e-22	7.40935359836e-20
ILF2	10490.3710177	1.73754933206	0.181343066727	9.58155921491	9.55907695264e-22	7.87602579687e-20
BRCA2	569.132216957	2.98613431784	0.312352909475	9.56012967145	1.17609253699e-21	9.60807801405e-20
EME1	283.230696402	3.05883542591	0.319948354813	9.56040367107	1.17298286295e-21	9.60807801405e-20
RNPC3	513.730726634	-2.44832959435	0.25669125306	-9.53803281243	1.45567264187e-21	1.1841927652e-19
CBX7	1422.2767326	-3.01513923235	0.316621171576	-9.52286044972	1.68476519731e-21	1.36480138672e-19
EIF6	11552.7710763	1.83383359371	0.192617015271	9.52062096453	1.72147292531e-21	1.38870284519e-19
OCIAD2	3663.37228833	2.45609907675	0.258269974983	9.50981265596	1.91006211841e-21	1.53441656846e-19
CBX3	9983.5696662	1.4489186741	0.152443813332	9.50460791049	2.00803038406e-21	1.60642430725e-19
CBX8	573.69034524	2.38935125449	0.251828611672	9.48800550751	2.35496852414e-21	1.87618979939e-19
GJB2	12495.6742839	5.99493113806	0.631975206248	9.48602267746	2.40017847091e-21	1.90433913248e-19
TMED9	10942.4518971	1.65548910836	0.174694096379	9.47650288517	2.62947872922e-21	2.07771925817e-19
SFN	36394.5272086	4.5148838366	0.476599457277	9.47311997038	2.71607440102e-21	2.13738426333e-19
MTFP1	1250.11657838	2.68553372256	0.284144322565	9.45130171286	3.34642810935e-21	2.62272902229e-19
TRIM3	460.907710408	-1.95246112456	0.20678878855	-9.44181325423	3.66383312642e-21	2.85986650516e-19
LMNB2	6250.380429	2.27167318314	0.24094481503	9.42818870311	4.17231417643e-21	3.24363779522e-19
SQLE	3953.31382066	3.02024103195	0.32123605333	9.40193667755	5.35678498568e-21	4.14774355518e-19
TMEM208	2239.34819091	1.90619870127	0.202874487187	9.39595080539	5.67033419504e-21	4.37296173121e-19
MAT2A	8310.02065658	-1.53596331165	0.163601763243	-9.38842761349	6.09026195354e-21	4.67809762805e-19
RABIF	817.973924975	1.57044495344	0.167310168095	9.38642863922	6.20691928849e-21	4.74878586833e-19
PNPLA7	218.572733551	-3.65625424509	0.389558378455	-9.38563883441	6.25361786923e-21	4.76560286636e-19
CXCL11	929.094218511	7.2622177505	0.774979864789	9.37084701224	7.19527617232e-21	5.46161120482e-19
KLC3	736.873207067	5.17543775935	0.552374318214	9.36943950631	7.29187143586e-21	5.513226717e-19
SLC35A2	2643.36472998	1.992822942	0.213129281277	9.35030104762	8.73986054655e-21	6.58220747412e-19
KIF20A	1761.64747379	3.08912677848	0.330909352353	9.33526585609	1.00738114831e-20	7.55731849785e-19
CRTC3	1929.87181018	-1.41332870982	0.15140396254	-9.33481981652	1.01163171035e-20	7.55979045562e-19
PYCR1	3143.9835661	4.00974504464	0.429587549106	9.33394148174	1.020053773e-20	7.59329603994e-19
ALDH18A1	4085.11793732	1.42630899342	0.153003534701	9.32206563855	1.1409698882e-20	8.4607305556e-19
