	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CD34	1415.77748893	2.72552095627	0.0948660290939	28.7302101954	1.60073756993e-181	1.01429961568e-178
SRSF5	6543.98866068	-1.45000462747	0.0505573180155	-28.6804103616	6.69736968356e-181	4.11113852169e-178
CENPT	1159.71653703	-1.5747757941	0.0549964867502	-28.6341162346	2.52793886124e-180	1.5047364561e-177
ZC3H13	3253.25843944	-2.56156159327	0.089554275838	-28.6034538195	6.0860189539e-180	3.51610795034e-177
FLG2	6.36636763965	-6.23977218924	0.218262146791	-28.5884303851	9.35702612215e-180	5.25143040336e-177
SUMO2	4566.27413803	1.33042026092	0.0465828713906	28.5602888186	2.09311234783e-179	1.14208349579e-176
GABRD	121.405634343	4.06246489385	0.142607545306	28.487026301	1.69612154526e-178	9.00457176043e-176
RBM25	2246.40680828	-1.52804241446	0.0538425638814	-28.379822659	3.58832973225e-177	1.85488318238e-174
CCNL2	5775.51510681	-2.278364126	0.0805238929579	-28.2942620173	4.06595721677e-176	2.04788711818e-173
AGAP5	193.713991336	-2.18491751899	0.0775244244704	-28.1836019282	9.28960258913e-175	4.56189159146e-172
PNISR	2302.79277858	-2.08403163321	0.0740766361864	-28.1334539538	3.81973202628e-174	1.83002429737e-171
SRSF11	4349.03400773	-1.89644594742	0.0676455871971	-28.0350282405	6.0818107493e-173	2.84440496544e-170
TMEM262	76.4193335814	-1.99042238277	0.0710101291131	-28.0301191905	6.98028994785e-173	3.18869384757e-170
KCNAB3	34.6246159049	-3.05415398873	0.109041598356	-28.0090720859	1.25984157303e-172	5.62433364067e-170
UBD	16478.5030159	5.02389275472	0.179860387356	27.9321802236	1.08530001548e-171	4.73745515645e-169
HNRNPH1	8121.53354418	-1.53935436579	0.0551870340529	-27.8934063446	3.2076202084e-171	1.36972355986e-168
NPIPB11	129.052843442	-2.89593019594	0.10385942062	-27.8831730301	4.26859586759e-171	1.78400060909e-168
ESM1	338.996868282	4.87268614219	0.174861381776	27.8659935813	6.89481478511e-171	2.82155930883e-168
ZNF276	908.922010119	-1.72370391491	0.0619848505958	-27.8084709142	3.42642517382e-170	1.37357693243e-167
INPP5B	596.945706324	-1.62613810864	0.0586075756315	-27.7462101292	1.93596725902e-169	7.6056409738e-167
ATG16L2	840.001301414	-2.07576340906	0.0749381702415	-27.6996809819	7.04421081475e-169	2.71312613792e-166
SLX1A-SULT1A3	404.046639183	-2.32542848177	0.0841329051337	-27.6399403786	3.68689876013e-168	1.39272600664e-165
THBS4	539.876038947	5.4932034625	0.198847405982	27.6252206328	5.54037135907e-168	2.05338706804e-165
MYH7	45.2157051081	-7.53106855	0.274207346358	-27.4648679185	4.61642318362e-166	1.6792666777e-163
EP400NL	695.667701505	-2.21926374862	0.080822159319	-27.4586050079	5.48401810161e-166	1.95859213764e-163
GH1	24.9333586475	-7.36100307467	0.268090712048	-27.4571357524	5.71008584044e-166	2.00291457435e-163
H3F3A	13632.5077389	1.4606191414	0.0533712320896	27.3671617501	6.74838550039e-165	2.32558835762e-162
CRIPAK	560.29437548	-1.95464300273	0.0714728551754	-27.3480470023	1.13922561821e-164	3.85824289975e-162
CLK4	677.457834053	-1.6333353508	0.0598078118213	-27.3097326429	3.25058799524e-164	1.08222542357e-161
DNHD1	664.578390457	-2.71387232122	0.0997214110806	-27.2145399049	4.37055774081e-163	1.43084776171e-160
CHRD	4301.10964124	-3.15685926567	0.116276581852	-27.149570579	2.56174603616e-162	8.24924219479e-160
NPIPB12	990.994605752	-2.91399968224	0.107446375362	-27.1205024126	5.64360574605e-162	1.78802173661e-159
ZNF700	540.919021778	-1.66089598047	0.0612906630845	-27.098678606	1.02058438831e-161	3.18211732373e-159
SEC31B	460.901262383	-2.88197308981	0.106475053742	-27.0671203115	2.40182196374e-161	7.37171700527e-159
GRN	11403.5711209	1.82886236321	0.0675947391511	27.0562825773	3.22171725009e-161	9.73602952977e-159
FNBP4	1522.47385163	-1.58875303497	0.0588364519543	-27.0028695171	1.36756601614e-160	4.07016655379e-158
LUC7L2	2103.21619119	-1.11594671663	0.0413314703669	-26.9999278208	1.48078313609e-160	4.34134673763e-158
ZIC2	172.576283733	6.29761827619	0.233404979955	26.9815077527	2.43615883335e-160	7.03727470051e-158
KIAA0895L	436.087335264	-2.34286955409	0.0868477025368	-26.9767591502	2.76962314091e-160	7.88459526912e-158
TMCO1	5617.67942641	1.43873354434	0.0535552768243	26.8644591094	5.71715766632e-159	1.60431611485e-156
PRPF6	4357.18058393	1.56237860517	0.0581871402802	26.8509261264	8.2271442167e-159	2.27613794153e-156
RSRP1	1740.7165556	-2.17814157422	0.0811765560837	-26.8321505531	1.36276633498e-158	3.71789154417e-156
FAM229A	262.530309353	-2.56727699135	0.0961898115057	-26.6896977046	6.19913581932e-157	1.66807705341e-154
CDH13	301.389213089	2.76331064713	0.104338052991	26.484207515	1.47361690822e-154	3.91165634165e-152
GM2A	2273.70806661	1.69487228018	0.064013401434	26.4768351972	1.79179927553e-154	4.6928417559e-152
VPS72	1348.57272265	1.6149245726	0.0610249378531	26.4633546451	2.56141443883e-154	6.62024523974e-152
USP15	1392.88443642	-1.09351760545	0.0413407275392	-26.4513391645	3.52158163142e-154	8.98369194624e-152
PGA4	62.6994873892	-5.75639834793	0.218459668652	-26.3499362764	5.14104324158e-153	1.29468605634e-150
HOXA13	202.945980955	7.45099518837	0.284846182418	26.1579605003	8.0004611465e-151	1.989279219e-148
ARGLU1	1697.76499802	-1.60734414084	0.0615272143127	-26.124116926	1.94043304811e-150	4.7644907955e-148
HYPK	221.024644414	-1.8897148088	0.0724619873198	-26.0787052453	6.35953246883e-150	1.54222588006e-147
LIPF	24.4888085977	-8.55724026863	0.328469305933	-26.0518718616	1.28122431738e-149	3.06915722761e-147
ENSG00000279473	17.5619796746	6.1471861231	0.236362894807	26.0074074999	4.08332107266e-149	9.66369588317e-147
PTH1R	572.800735341	-4.15387143605	0.160531662814	-25.8757142562	1.24998347389e-147	2.92302683068e-145
PAXBP1	819.785680338	-1.51969161389	0.0587749037071	-25.8561310702	2.07595722848e-147	4.79741503988e-145
NFKBIZ	1431.39216672	-2.69059826755	0.104146982039	-25.8346254004	3.62217309858e-147	8.2732960669e-145
AHSA2	1990.2193219	-2.14807770098	0.0833571752864	-25.7695596522	1.94611624041e-146	4.39397256442e-144
CLK3	1419.54431681	-1.07144526948	0.0416545965647	-25.7221377194	6.61004215813e-146	1.47546656946e-143
PIGT	4666.78851022	1.42516287037	0.0555380661756	25.6610099794	3.18625078271e-145	7.03230608144e-143
CWC25	731.681566457	-1.1253270691	0.0438664337517	-25.653488849	3.86556824636e-145	8.43681745146e-143
N4BP2L2	1975.53288829	-1.43113557138	0.0558859416635	-25.6081498993	1.23783218485e-144	2.67194918759e-142
DPH1	1160.87366305	-1.54863830277	0.0605022902759	-25.5963583479	1.67482901688e-144	3.57594199768e-142
NPHP3	470.035098325	-1.79849641579	0.0702697707958	-25.5941693764	1.77149468563e-144	3.74166345268e-142
PIGC	1063.72213521	1.46625854635	0.0575284340267	25.4875449186	2.7092736267e-143	5.661517218e-141
LUC7L3	3112.27272452	-1.37282717078	0.0538884777245	-25.4753377485	3.69956206023e-143	7.64952605779e-141
MKNK1	880.691724894	-1.10144813098	0.0432757662889	-25.4518458121	6.73503680867e-143	1.37808675034e-140
MSANTD2	214.858351103	-1.7283833581	0.0681207116475	-25.3723620365	5.09218152867e-142	1.03119300791e-139
RUFY3	785.299140791	-1.79599215195	0.0707968497646	-25.3682495467	5.65309426052e-142	1.13309929142e-139
COA6	1135.17232441	2.00864133497	0.0792123781466	25.3576698739	7.39608429131e-142	1.46748771449e-139
S100A12	38.1768582024	-4.70450766939	0.185619887971	-25.3448470464	1.02423365146e-141	2.01190216156e-139
USPL1	601.820024206	-1.42961309087	0.0564116106867	-25.3425327422	1.08620364059e-141	2.11250476358e-139
MAPK8IP3	1721.88530147	-2.10024154945	0.0830322344001	-25.294291604	3.69129453362e-141	7.10863711019e-139
DCUN1D3	602.462702359	-1.63737808018	0.0647502422851	-25.2875977355	4.37337634145e-141	8.34041082283e-139
LUC7L	1123.42264571	-1.77498170581	0.0702567819278	-25.2642044954	7.90695850349e-141	1.49342678735e-138
DND1	10.3169025836	-3.717102061	0.147159125515	-25.2590659803	9.00475947046e-141	1.68457609789e-138
CHRNA10	28.0208184215	-2.40944424175	0.0954759704075	-25.2361325207	1.60815649017e-140	2.98009603173e-138
SRSF6	4887.50218528	-1.07144070027	0.0424609870341	-25.2335325934	1.71738008884e-140	3.15275673693e-138
KRT2	13.5516197439	-6.40273531106	0.253838500749	-25.223657137	2.20413255448e-140	4.00886812663e-138
AC074143.1	62.8592582789	-2.80325907033	0.111156928026	-25.2189325498	2.48353011047e-140	4.47559467523e-138
UBE2G2	2580.18775065	-1.0932307377	0.0433843650613	-25.1987262267	4.13653212149e-140	7.38671822385e-138
SRSF4	2741.45862151	-1.09151647858	0.0433768442825	-25.1635750971	1.00381741203e-139	1.77639508329e-137
ECHDC2	14820.6191715	-2.70479226431	0.10767244424	-25.1205615642	2.96526017489e-139	5.20058978709e-137
PHYKPL	2018.73182394	-1.82228650166	0.0725669799611	-25.1117864163	3.69770073152e-139	6.42778189994e-137
LMNA	13698.4847914	1.79045249351	0.0713877768984	25.080659061	8.08593922934e-139	1.39326407265e-136
GCNA	60.6835109221	-2.46011083538	0.0983114477142	-25.0236456952	3.3808179703e-138	5.77473107744e-136
PROK2	17.5514623103	-5.3536587518	0.21415165908	-24.999380228	6.20900604181e-138	1.05140953172e-135
STAG3L5P-PVRIG2P-PILRB	2062.687428	-2.14299327887	0.0857313072987	-24.996624295	6.65257196237e-138	1.11689291502e-135
STMN1	2560.89302808	2.86634391501	0.114684420266	24.9933156427	7.22708055601e-138	1.20306392679e-135
ENGASE	1257.55226879	-1.7456213614	0.0700063485196	-24.9351865697	3.09169635352e-137	5.10337743464e-135
NKTR	1960.5922554	-1.977872818	0.0793590275646	-24.92309796	4.18104812771e-137	6.84402736438e-135
TERT	149.527542632	8.39596728236	0.33731962161	24.8902427978	9.48953458575e-137	1.54052006502e-134
TPO	6.91539864895	-5.16556210988	0.207685274396	-24.8720672416	1.49266253579e-136	2.403309032e-134
AGAP9	567.512018628	-2.77810201111	0.111857773751	-24.8360209393	3.66161208004e-136	5.84756472261e-134
TTC14	767.069148665	-1.62462168204	0.0654211856259	-24.8332656539	3.92136822355e-136	6.21189000123e-134
DFFB	150.353591489	-1.72501264886	0.0695782452623	-24.7924138121	1.08236323709e-135	1.68736992588e-133
EPOR	406.651921655	-2.02037677878	0.0814914037188	-24.7925141374	1.07967005236e-135	1.68736992588e-133
NPIPB4	323.248802834	-2.71377882919	0.10969769413	-24.7387044069	4.10190698148e-135	6.34439045962e-133
CENPF	764.116950852	3.6847703706	0.149464266927	24.6531859845	3.40170492255e-134	5.19921313003e-132
TOMM20	7371.51953237	1.47874849892	0.0599824126924	24.6530346571	3.41444022692e-134	5.19921313003e-132
PIGU	940.857300485	1.67698060642	0.0681016292642	24.6246767448	6.8748323364e-134	1.03878716603e-131
PLA2G4B	339.648891624	-2.55397537852	0.103844822617	-24.5941522567	1.45893721903e-133	2.18762624377e-131
PDZD11	992.598261224	1.41035839644	0.0573520086701	24.5912641796	1.566511115e-133	2.33113468423e-131
TBRG1	973.701535453	-1.24442064574	0.0506543394288	-24.5669109453	2.85313606503e-133	4.21384599439e-131
RBM39	6199.67661545	-1.06228748756	0.0432634072225	-24.5539488395	3.92473833077e-133	5.75325634562e-131
KCNE1	70.6749037301	-4.61331990697	0.188318581077	-24.4974228278	1.57357635582e-132	2.28961187833e-130
SMYD3	537.120543009	2.26859826461	0.0926338802752	24.4899410223	1.89063428479e-132	2.73071538648e-130
CLK1	2746.80438663	-1.84910596732	0.0756006792517	-24.4588538836	4.05121707133e-132	5.80861729431e-130
PGA3	97.3784380202	-6.11578165003	0.250127231409	-24.4506830207	4.94890786688e-132	7.04430414704e-130
PRM2	6.02619716585	-6.75975562224	0.277472537497	-24.3618906693	4.33750547581e-131	6.12961295406e-129
KCNJ5	141.257426947	4.18205022683	0.171695037096	24.3574322098	4.83600219277e-131	6.78525650518e-129
PTTG1	554.441984595	3.77151987251	0.155195322494	24.3017625268	1.8779950561e-130	2.61627353809e-128
PADI4	18.5350975181	-4.50035474621	0.185539967842	-24.2554464062	5.7926901026e-130	8.01308532995e-128
AC013394.1	29.3712409553	-2.65184150295	0.109416209751	-24.2362764071	9.22740554093e-130	1.2675099793e-127
VEGFA	9783.63721922	-2.04692401448	0.0844646961269	-24.2340777667	9.73329783266e-130	1.32771645366e-127
POFUT2	968.456447803	-1.42453461009	0.0587886214733	-24.2314681717	1.03698008886e-129	1.404786199e-127
PRIM2	289.567719581	1.62610432943	0.0671831969713	24.2040331918	2.01749218424e-129	2.71435609419e-127
DLEC1	57.8461029602	-2.83131606968	0.116986438434	-24.2020879307	2.1149192247e-129	2.82607879801e-127
AL158801.5	22.5921214417	3.52460238273	0.14570210102	24.1904705426	2.80272649643e-129	3.71986193037e-127
DEFA1	67.2886634601	-6.21262343997	0.257146995286	-24.159813468	5.88846671401e-129	7.76289608478e-127
IL1RL1	402.14588583	-5.54846837636	0.230224345836	-24.1002677462	2.48360350912e-128	3.25236158197e-126
NDEL1	1237.5442333	-1.68117805182	0.0698538965031	-24.0670619103	5.53340198034e-128	7.19818643046e-126
ZBTB25	423.223114593	-1.43515610797	0.0596376646225	-24.0645926874	5.87278493783e-128	7.58941542986e-126
ACTA1	63.7756441596	-4.7938597491	0.199402996352	-24.0410617534	1.03531352357e-127	1.32919369566e-125
AGAP4	324.136585915	-1.84090244939	0.0766070708378	-24.0304508351	1.33667568233e-127	1.70495587195e-125
SGK494	80.9900325456	-2.49258959699	0.103899662445	-23.9903531767	3.50647361051e-127	4.44372007298e-125
SF3B4	2650.0345989	1.52637213203	0.0637411493109	23.9464168521	1.00695938769e-126	1.26792969566e-124
ROBO1	2085.91074419	3.57708719065	0.14994478634	23.8560291288	8.76775696244e-126	1.09697484085e-123
CREBZF	1451.35462963	-1.50127646111	0.0629336505747	-23.8549082628	9.00578020966e-126	1.11962367505e-123
CCT3	12121.4475152	1.63444412688	0.06856574525	23.837619221	1.36108621481e-125	1.68149789419e-123
MAGED2	4123.45053241	1.52500026274	0.0639848665682	23.8337648344	1.49229646292e-125	1.83207371382e-123
CCDC17	87.3741406305	-2.61644318156	0.110152538545	-23.7529086131	1.02527078944e-124	1.25089404454e-122
ARPC5	5388.04435895	1.2333087896	0.0519491367655	23.7406984291	1.37083765365e-124	1.66218296486e-122
CLCN6	717.553047532	-1.64139427349	0.0691783243308	-23.7270024877	1.89848164989e-124	2.28784509501e-122
AGO3	506.296010898	-1.3633922824	0.0575071820557	-23.7082088474	2.96709744858e-124	3.55382287697e-122
KHDRBS1	3143.56902959	0.904859092158	0.038227885257	23.6701320535	7.32427020827e-124	8.71943270915e-122
NUDT1	345.623765039	2.62738277239	0.111182153507	23.6313355112	1.83640471394e-123	2.17304203589e-121
RNASEH2A	666.251456227	2.36633789991	0.100271453375	23.5993178543	3.91677303169e-123	4.60701632703e-121
AC009779.3	291.396524479	-2.41682594175	0.102538283507	-23.5699863417	7.83249312797e-123	9.15795610195e-121
ZSWIM8	3233.27247768	-1.2765003136	0.0542005029369	-23.5514477621	1.21320065352e-122	1.41011245189e-120
CLASRP	1479.14751217	-1.44477508481	0.0615606983108	-23.4691146211	8.43531265987e-122	9.74675568105e-120
CFLAR	3626.82727488	-0.989501919569	0.0421957435506	-23.4502780685	1.31329800546e-121	1.50860308312e-119
CYP11B1	10.0440956045	-7.26274808226	0.309953171561	-23.4317592096	2.02876984398e-121	2.31692593287e-119
TAS2R20	9.97852169842	-2.67862670255	0.114341697814	-23.4265080347	2.29488657726e-121	2.60569115821e-119
LSMEM1	98.1515675249	-2.62297365834	0.112036284196	-23.4118230282	3.23885153613e-121	3.65636555887e-119
ZXDC	1193.25775097	-1.24265468178	0.05313699391	-23.3858671774	5.95160540974e-121	6.68042200363e-119
CTSA	11694.7972802	1.7706934754	0.0759467601215	23.314931046	3.12830005723e-120	3.49143170591e-118
TOP3B	714.885660513	-1.27349613746	0.0546527652334	-23.3015865167	4.27206758457e-120	4.74102957987e-118
CKM	51.7855443277	-5.44272039682	0.234113539027	-23.2482086232	1.4831420007e-119	1.63670552358e-117
ALG1L	268.976632186	4.84662322141	0.208597008201	23.2343851103	2.04629691443e-119	2.24555364749e-117
TUBE1	700.203403404	-2.25322797828	0.0972242940261	-23.1755653343	8.03228211545e-119	8.76545097743e-117
UFC1	3274.12578156	1.44817022057	0.0624887081907	23.1749105158	8.15533579867e-119	8.85056691123e-117
SPATA6L	175.643994886	-2.73143398798	0.117863325278	-23.1745878673	8.21665820022e-119	8.86812181466e-117
ADAT2	273.053351799	-1.96355723099	0.0847545569029	-23.1675711931	9.67020200801e-119	1.03798785816e-116
CRNN	10.9569242891	-6.91224062043	0.29837384351	-23.1663759098	9.94223355622e-119	1.06138746601e-116
SUGP2	2434.11271039	-1.33112282147	0.05746389437	-23.1645076628	1.03828023527e-118	1.10242911684e-116
BLVRA	679.107040696	2.70284085706	0.116698387228	23.1609101141	1.1286807122e-118	1.19197178655e-116
SNRPE	2225.04255287	1.78817078772	0.0772730370214	23.1409409627	1.79357915475e-118	1.88402541908e-116
PILRB	1265.29440349	-2.55221113066	0.110330010727	-23.1325195551	2.18020656169e-118	2.27796795166e-116
LOR	2.71158520304	-5.36886046172	0.232301236263	-23.111631036	3.5370943686e-118	3.67614522129e-116
PKD1L3	27.1123121682	-4.15472573766	0.179806153733	-23.1066938	3.96542816374e-118	4.09962660107e-116
JMJD7-PLA2G4B	416.994359914	-2.35332567322	0.101859568009	-23.1036290377	4.25697073684e-118	4.37799351747e-116
TPM3	8340.12648033	1.16637693711	0.0505065489314	23.0935781951	5.37173933322e-118	5.49568102721e-116
NAXE	4297.84409995	1.62683246672	0.0704842124147	23.0808064811	7.21791340801e-118	7.34619031469e-116
SRSF2	4578.21101426	-0.877740798536	0.0380943659554	-23.0412234597	1.80131241408e-117	1.82387524483e-115
NSMCE2	754.068883836	1.86622752634	0.0810860085517	23.0154074626	3.26784684035e-117	3.29181105052e-115
CCDC84	506.824391833	-1.74441129777	0.0758590334928	-22.9954326789	5.17854751861e-117	5.18990861776e-115
ERICH6B	9.64439889	-2.80345316554	0.122083020897	-22.9634976669	1.08022950348e-116	1.07710396634e-114
CAP2	946.102654626	2.58611211553	0.112664559493	22.9540871341	1.34129603858e-116	1.33066050938e-114
ACCS	831.882169307	-2.17700250346	0.0951248096301	-22.8857488591	6.44248520211e-116	6.35928325754e-114
GLMP	4732.69615969	1.84572574198	0.0806528133122	22.8848277721	6.57999380532e-116	6.46254091589e-114
MAGEA1	275.131185449	9.35445197983	0.409053691598	22.8685186614	9.56243320861e-116	9.34501868242e-114
MYL2	17.6997742892	-6.34139340391	0.27738495446	-22.8613459452	1.12701585431e-115	1.09593922902e-113
CPQ	3109.96481231	1.83660648636	0.0805705030235	22.7950232088	5.13713344684e-115	4.97087252691e-113
RHNO1	391.175425597	1.66817167711	0.073189431108	22.7925214318	5.43918646656e-115	5.23734998836e-113
ATG4B	2102.92800755	-1.23810152922	0.0543292507576	-22.7888570513	5.91388768474e-115	5.66665833129e-113
WDR27	292.742327663	-2.01468431795	0.0884114185787	-22.7876031211	6.08564729273e-115	5.80293057141e-113
SCAMP3	3593.19763169	1.51971572609	0.0667951613031	22.7518834665	1.37470355094e-114	1.30450733581e-112
SREK1	1833.05754915	-1.2507023509	0.0551416420785	-22.681630502	6.80214717037e-114	6.42377773402e-112
COL15A1	761.283067387	3.33895152712	0.147263105932	22.673374339	8.20570911511e-114	7.71218871522e-112
AC135050.2	171.149957827	-3.02812778955	0.133555880598	-22.6731146243	8.25426577833e-114	7.72088298494e-112
RFWD2	1716.8848338	1.20889497968	0.0533350960904	22.6660317183	9.69497610066e-114	9.02551732442e-112
C1orf228	183.160491956	-2.97995485198	0.131514607837	-22.658736554	1.14415824598e-113	1.06012737857e-111
PRCC	2439.40474563	1.22422855456	0.0540380981186	22.6549156462	1.24783100242e-113	1.15075795214e-111
SNRPC	2908.52895364	1.53088369234	0.0676860210042	22.6174277883	2.92015921121e-113	2.68040595261e-111
IKZF4	160.503815878	-1.4355150152	0.0634728567494	-22.6162030309	3.00234062457e-113	2.74302218085e-111
FAM156A	502.183421	-2.00707556679	0.0887896541334	-22.6048359618	3.88416610977e-113	3.53225346732e-111
VIPR1	570.533103982	-4.03626173439	0.178705873414	-22.5860608679	5.94153597912e-113	5.37832217686e-111
DMTF1	988.916364968	-1.39219356684	0.0616695707507	-22.5750487623	7.62256497567e-113	6.86835063381e-111
C1orf43	9912.8540097	1.11245682725	0.049301764153	22.5642397663	9.73322385676e-113	8.73012402823e-111
NUF2	201.436744808	3.64356661025	0.161480903228	22.5634520084	9.90812173334e-113	8.84660160036e-111
PBXIP1	4198.34231702	1.47843225276	0.0655265257816	22.5623476161	1.01586122879e-112	9.02921362768e-111
SPIN2A	15.8302858747	-2.10481913528	0.0934373197556	-22.5265358722	2.28113889381e-112	2.01839690501e-110
NEU1	4203.67434771	1.84438828676	0.0820803442752	22.4705232787	8.06356443885e-112	7.10280700773e-110
PSMD4	9104.54630666	1.66260805331	0.0740148447617	22.4631701744	9.51512623258e-112	8.34400109761e-110
METTL17	1444.94790042	-1.12232758801	0.0499686842489	-22.4606191834	1.00774069516e-111	8.79780021109e-110
MND1	82.1654425155	3.2454428712	0.144515416392	22.4574163244	1.08305527493e-111	9.41347555993e-110
NQO1	6341.2519702	5.54927871527	0.24751822197	22.4196775134	2.53011648922e-111	2.18938670475e-109
ATP6V1C2	133.830251036	-2.24140975341	0.099994639678	-22.4152990664	2.79159655646e-111	2.40505838414e-109
TSNAXIP1	51.2293670997	-2.17411168197	0.0970228154086	-22.4082518407	3.27025419715e-111	2.80513551068e-109
SLFNL1	46.8573459761	-3.03444848302	0.135531664559	-22.389221684	5.01265363459e-111	4.2810241454e-109
NEK2	250.46519327	3.64400083747	0.162856473306	22.3755357309	6.81345048315e-111	5.76881930347e-109
FAM160B2	1356.02925611	-1.46811454822	0.0656120540326	-22.3756833995	6.7909301707e-111	5.76881930347e-109
DDX39B	7589.35775287	-1.07373512149	0.0480482744631	-22.347006911	1.29113932006e-110	1.08849140188e-108
ISX	233.153190297	7.87310144857	0.352320533419	22.346416691	1.30831598963e-110	1.09825858907e-108
UVSSA	332.831272794	-1.819983919	0.0814657354983	-22.3404834912	1.49417385888e-110	1.24893860042e-108
NEIL1	804.604677028	-2.03804844059	0.0912366115956	-22.3380549206	1.57764657132e-110	1.3131233729e-108
LPIN3	1168.89274202	-1.92586612449	0.0862198007208	-22.3367034996	1.62609541387e-110	1.34773806813e-108
CDKN3	278.985825704	3.36004994037	0.150579966511	22.3140568975	2.69874283667e-110	2.2273699807e-108
ANKRD23	76.4284994533	-2.00299915797	0.0899634508754	-22.2645878796	8.14681860725e-110	6.69573045616e-108
STX16	2370.162423	-1.1630737921	0.052305270553	-22.2362637608	1.5319385905e-109	1.25382790555e-107
RTEL1-TNFRSF6B	315.937625076	-2.01326976429	0.0906132885889	-22.2182617543	2.28753764828e-109	1.86448556121e-107
MON2	1480.43040971	-1.19224213902	0.0536690185713	-22.2147184868	2.47528067141e-109	2.00917100117e-107
AC023509.3	91.5698914265	-2.23686877012	0.100721464596	-22.2084615141	2.84513828416e-109	2.29987865497e-107
KIFC1	458.876348967	3.42003458005	0.15405826953	22.1996170052	3.46388996195e-109	2.78857338207e-107
EBF2	36.8529754581	3.73630544759	0.168485260822	22.1758593562	5.87430155332e-109	4.7097512413e-107
AC090498.1	20637.0204215	1.6156207482	0.0729576503172	22.1446378984	1.17501458112e-108	9.38244366546e-107
SUPT7L	1393.63024516	-0.830944164017	0.0375298816775	-22.1408682062	1.27752099565e-108	1.01596538128e-106
CEP164	716.867139291	-1.31842263644	0.0595877487322	-22.1257333007	1.7870888183e-108	1.41547522814e-106
NDST2	71.1424462343	-1.91989465212	0.0867930715899	-22.1203676394	2.01281510184e-108	1.58786052391e-106
TRIM71	262.180646536	7.96921754787	0.360302786551	22.1181124469	2.11598193505e-108	1.66256932601e-106
UPK3A	287.305538269	7.99049043713	0.361978786406	22.0744715912	5.56105084753e-108	4.35202078877e-106
